fuente,tipo_fuente,fecha_captura,url,categoria,producto_raw,marca,presentacion,unidad_base,cantidad_empaque,precio_empaque,precio_unitario,min_piezas,precio_escalon,moneda,minimo_compra_pedido,notas,id_producto_proveedor
Exprezo,mayorista,2026-08-12,,,Frijoles Bayos La Sierra Refritos 430 Gr,,430 g,g,1,14.75,14.75,1,,MXN,,sitio_reporta_unidad=16.5 (no se usa; se calcula),exprezo-45-frijoles-bayos-la-sierra-refritos-430-gr
Exprezo,mayorista,2026-08-12,,,Gelatina D'Gari de Leche Sabor Fresa 120 Gr,,120 g,g,1,10.76,10.76,1,,MXN,,sitio_reporta_unidad=12.0 (no se usa; se calcula),exprezo-46-gelatina-d-gari-de-leche-sabor-fresa-120
Exprezo,mayorista,2026-08-12,,,Mermelada De Fresa Clemente Jacques 270 Gr,,270 g,g,1,21.9,21.9,1,,MXN,,sitio_reporta_unidad=24.9 (no se usa; se calcula),exprezo-47-mermelada-de-fresa-clemente-jacques-270-
Exprezo,mayorista,2026-08-12,,,Mostaza McCormick preparada 115 gr.,,115 g,g,1,11.42,11.42,1,,MXN,,sitio_reporta_unidad=13.0 (no se usa; se calcula),exprezo-48-mostaza-mccormick-preparada-115-gr-
Exprezo,mayorista,2026-08-12,,,Gelatina D'Gari Sabor Naranja 120 Gr,,120 g,g,1,10.76,10.76,1,,MXN,,sitio_reporta_unidad=12.0 (no se usa; se calcula),exprezo-49-gelatina-d-gari-sabor-naranja-120-gr
Exprezo,mayorista,2026-08-12,,,Gelatina D'Gari Sabor Chocolate 120 Gr,,120 g,g,1,10.76,10.76,1,,MXN,,sitio_reporta_unidad=12.0 (no se usa; se calcula),exprezo-50-gelatina-d-gari-sabor-chocolate-120-gr
Exprezo,mayorista,2026-08-12,,,Tira de Consome Knorr Tomate 24 pzas,,24 pza,pza,24,84.3,3.5125,1,,MXN,,sitio_reporta_unidad=84.3 (no se usa; se calcula),exprezo-51-tira-de-consome-knorr-tomate-24-pzas
Exprezo,mayorista,2026-08-12,,,Sazonador Knorr Rojo Mi Arroz 10 Piezas,,10 pza,pza,10,62.03,6.203,1,,MXN,,sitio_reporta_unidad=62.03 (no se usa; se calcula),exprezo-52-sazonador-knorr-rojo-mi-arroz-10-piezas
Exprezo,mayorista,2026-08-12,,,Chiles La Costeña Jalapeños En Rajas 380 Gr,,380 g,g,1,27.9,27.9,1,,MXN,,sitio_reporta_unidad=32.9 (no se usa; se calcula),exprezo-53-chiles-la-coste-a-jalape-os-en-rajas-380
Exprezo,mayorista,2026-08-12,,,Pasta De Adobo De Achiote La Anita 110 Gr,,110 g,g,1,12.44,12.44,1,,MXN,,sitio_reporta_unidad=15.4 (no se usa; se calcula),exprezo-54-pasta-de-adobo-de-achiote-la-anita-110-g
Exprezo,mayorista,2026-08-12,,,Gelatina D'Gari Sabor Mora Silvestre 120 Gr,,120 g,g,1,10.76,10.76,1,,MXN,,sitio_reporta_unidad=12.0 (no se usa; se calcula),exprezo-55-gelatina-d-gari-sabor-mora-silvestre-120
Exprezo,mayorista,2026-08-12,,,Gelatina D'Gari Sabor Pistache 120 Gr,,120 g,g,1,10.76,10.76,1,,MXN,,sitio_reporta_unidad=12.0 (no se usa; se calcula),exprezo-56-gelatina-d-gari-sabor-pistache-120-gr
Exprezo,mayorista,2026-08-12,,,Gelatina D'Gari Sabor Jerez 120 Gr,,120 g,g,1,10.76,10.76,1,,MXN,,sitio_reporta_unidad=12.0 (no se usa; se calcula),exprezo-57-gelatina-d-gari-sabor-jerez-120-gr
Exprezo,mayorista,2026-08-12,,,Pasta Para Sopa Tornillo La Moderna 200 Gr,,200 g,g,1,6.85,6.85,1,,MXN,,sitio_reporta_unidad=7.7 (no se usa; se calcula),exprezo-58-pasta-para-sopa-tornillo-la-moderna-200-
Exprezo,mayorista,2026-08-12,,,Rebanadas De Piña En Almíbar Clemente Jacques 800 Gr,,800 g,g,1,55.5,55.5,1,,MXN,,sitio_reporta_unidad=63.1 (no se usa; se calcula),exprezo-59-rebanadas-de-pi-a-en-alm-bar-clemente-ja
Exprezo,mayorista,2026-08-12,,,Ensalada de legumbres Herdez 220 g,,220 g,g,1,8.7,8.7,1,,MXN,,sitio_reporta_unidad=9.9 (no se usa; se calcula),exprezo-60-ensalada-de-legumbres-herdez-220-g
Exprezo,mayorista,2026-08-12,,,Harina Para Hot Cakes 3 Estrellas 500 Gr,,500 g,g,1,20.66,20.66,1,,MXN,,sitio_reporta_unidad=23.5 (no se usa; se calcula),exprezo-61-harina-para-hot-cakes-3-estrellas-500-gr
Exprezo,mayorista,2026-08-12,,,Pasta Para Sopa Tallarín No. 1 La Moderna 200 Gr,,200 g,g,1,6.85,6.85,1,,MXN,,sitio_reporta_unidad=7.7 (no se usa; se calcula),exprezo-62-pasta-para-sopa-tallar-n-no-1-la-moderna
Exprezo,mayorista,2026-08-12,,,Bicarbonato La Casita Tira Con 30 Piezas,,30 pza,pza,30,27.7,0.9233,1,,MXN,,sitio_reporta_unidad=27.7 (no se usa; se calcula),exprezo-63-bicarbonato-la-casita-tira-con-30-piezas
Exprezo,mayorista,2026-08-12,,,Papel Higiénico Vogue 6 Rollos con 600 hojas c/u,,,pza,1,48.75,48.75,1,,MXN,,sitio_reporta_unidad=55.4 (no se usa; se calcula),exprezo-64-papel-higi-nico-vogue-6-rollos-con-600-h
Exprezo,mayorista,2026-08-12,,,Salsa BBQ Hunt's Original 305 Gr,,305 g,g,1,26.83,26.83,1,,MXN,,sitio_reporta_unidad=29.9 (no se usa; se calcula),exprezo-65-salsa-bbq-hunt-s-original-305-gr
Exprezo,mayorista,2026-08-12,,,Sazonador Knorr Blanco Mi Arroz 10 Piezas,,10 pza,pza,10,62.03,6.203,1,,MXN,,sitio_reporta_unidad=62.03 (no se usa; se calcula),exprezo-66-sazonador-knorr-blanco-mi-arroz-10-pieza
Exprezo,mayorista,2026-08-12,,,Gelatina D'Gari Sabor Durazno 120 Gr,,120 g,g,1,10.76,10.76,1,,MXN,,sitio_reporta_unidad=12.0 (no se usa; se calcula),exprezo-67-gelatina-d-gari-sabor-durazno-120-gr
Exprezo,mayorista,2026-08-12,,,Té De Manzanilla La Pastora 25 Sobres,,,pza,1,17.95,17.95,1,,MXN,,sitio_reporta_unidad=20.5 (no se usa; se calcula),exprezo-68-t-de-manzanilla-la-pastora-25-sobres
Exprezo,mayorista,2026-08-12,,,Salsa Inglesa Crosse & Blackwell 145 Ml,,145 ml,ml,1,36.67,36.67,1,,MXN,,sitio_reporta_unidad=40.0 (no se usa; se calcula),exprezo-69-salsa-inglesa-crosse-blackwell-145-ml
Exprezo,mayorista,2026-08-12,,,Gelatina D'Gari Sabor Vainilla 120 Gr,,120 g,g,1,10.76,10.76,1,,MXN,,sitio_reporta_unidad=12.0 (no se usa; se calcula),exprezo-70-gelatina-d-gari-sabor-vainilla-120-gr
Exprezo,mayorista,2026-08-12,,,Saborizante Vainilla San Lucas 12 Piezas,,12 pza,pza,12,33.8,2.8167,1,,MXN,,sitio_reporta_unidad=33.8 (no se usa; se calcula),exprezo-71-saborizante-vainilla-san-lucas-12-piezas
Exprezo,mayorista,2026-08-12,,,Chocolate En Polvo Morelia 155 Gr,,155 g,g,1,19.14,19.14,1,,MXN,,sitio_reporta_unidad=21.8 (no se usa; se calcula),exprezo-72-chocolate-en-polvo-morelia-155-gr
Exprezo,mayorista,2026-08-12,,,Chiles Chipotles La Morena 100 Gr,,100 g,g,1,15.5,15.5,1,,MXN,,sitio_reporta_unidad=17.3 (no se usa; se calcula),exprezo-73-chiles-chipotles-la-morena-100-gr
