sim_sku,descripcion,marca,precio,linea,jerarquia,forma,cantidad,concentraciones,ingredientes,link,fuente
781,LISINOPRIL 10MG 28TAB,ACERBON,50.0,CARDIOVASCULARES,MEDICAMENTOS,tableta,28,10mg,lisinopril,,excel
785,KETOROLACO 30MG 4TAB SUB,ALIDOL,53.0,ANALGESICOS,MEDICAMENTOS,tableta,4,30mg,ketorolaco,,excel
790,GEMFIBROZILO 600MG 14TAB,APO FIDE,124.0,CARDIOVASCULARES,MEDICAMENTOS,tableta,14,600mg,gemfibrozilo,,excel
793,OXIMETAZOLINA INF 25MG/100ML SOL 20ML,AFRIN LUB,33.0,RESPIRATORIOS,MEDICAMENTOS,solucion,,100ml 20ml 25mg,oximetazolina,,excel
794,OXIMETAZOLINA AD 50MG/100ML SOL 20ML,AFRIN LUB,34.0,RESPIRATORIOS,MEDICAMENTOS,solucion,,100ml 20ml 50mg,oximetazolina,,excel
796,LEVONORGESTREL/ETINILEST 28TAB,ESDEGEN,43.0,HORMONALES,MEDICAMENTOS,tableta,28,0.03mg 0.15mg,levonorgestrel + etinilest,,excel
798,OMEPRAZOL 20MG 28CAP,AGRIXAL,84.5,ESTOMACALES (GASTRO),MEDICAMENTOS,capsula,28,20mg,omeprazol,,excel
799,TERBINAFINA CLORH 30ML SOL 1% SPRAY,LAMISIL,51.0,ANTIMICOTICOS,MEDICAMENTOS,solucion,,100ml 30ml 888mg,terbinafina,,excel
8,AC FOLICO 5MG 20TAB,A F VALDECASAS,15.0,MULTIVITAMINICOS,MEDICAMENTOS,tableta,20,5mg,folico,,excel
80,DICLOFENACO 1.16G/100G 60GR GEL,FENAGEL,42.0,ANALGESICOS,MEDICAMENTOS,gel,,100000mg 1160mg 60000mg,diclofenaco,,excel
800,LAMOTRIGINA 100MG 28TAB MAST,DAFEX,190.0,SISTEMA NERVIOSO,MEDICAMENTOS,tableta,28,100mg,lamotrigina,,excel
807,PALETAS SIMILYPTUS 16PZAS MENT/MIEL/EUCA,,44.0,RESPIRATORIOS,SUPLEMENTOS,paleta,16,,paletas,,excel
81,DICLOFENACO SOD 75MG/3ML 2AMP,ARTRENAC,20.0,ANALGESICOS,MEDICAMENTOS,solucion,2,3ml 75mg,diclofenaco,,excel
810,FINASTERIDA 5MG 30TAB,BOREALIS,199.0,ESPECIALIDAD,MEDICAMENTOS,tableta,30,5mg,finasterida,,excel
812,ALENDRONATO 70MG 4TAB,ACTIMAX,81.0,ANALGESICOS,MEDICAMENTOS,tableta,4,70mg,alendronato,,excel
814,GUAIFEN/OXOL 2/1GR 140ML JBE (GEN)AD/INF,CALTUSINE,57.0,RESPIRATORIOS,MEDICAMENTOS,jarabe,,1000mg 100ml 140ml 2000mg,guaifen,,excel
82,DICLOFENACO 100MG 20TAB,ALSIDEXTEN,35.0,ANALGESICOS,MEDICAMENTOS,tableta,20,100mg,diclofenaco,,excel
824,SIMI-B VIT E INOSITOL 30COMP,,74.01,MULTIVITAMINICOS,SUPLEMENTOS,tableta,30,,,,excel
830,SIMIPOWER PLUS 60CAP VIT/MINE/ARG,,158.0,SEXUALIDAD,SUPLEMENTOS,capsula,60,,simipower,,excel
831,PALMITATO RET/ERGOC 6000/400UI 3AMP,A - D - KAN,29.0,RESPIRATORIOS,MEDICAMENTOS,solucion,3,400ui,palmitato + ergoc,,excel
835,CONDON ULTRASENSIBLE 3PZAS SIMICONDON,,34.0,SEXUALIDAD,SALUD SEXUAL,,3,,ultrasensible,,excel
84,DICLOXACILINA 500MG 12CAP,AMIFARIN,43.0,ANTIBIOTICOS,MEDICAMENTOS,capsula,12,500mg,dicloxacilina,,excel
848,NEOMICINA/CAOLI/PECTIN SUSP 75ML,KAOMYCIN,36.0,ESTOMACALES (GASTRO),MEDICAMENTOS,suspension,,10000mg 100ml 700mg 733mg 75ml,neomicina + caoli + pectin,,excel
851,VENDA ELASTICA 10CMX5MTS DR SIMI,,16.0,CURACION Y MEDICION,MATERIAL DE CURACION,,1,,elastica,,excel
853,POLIMIXINA B/NEOM/BACI UNG OFT 3.5GR,GLUBACIDA,54.0,OFTALMOLOGICOS,MEDICAMENTOS,unguento,,1000mg 3.5mg 3500mg 5000ui,polimixina,,excel
854,SIMIVF KIDS JBE 240ML,,66.01,MULTIVITAMINICOS,SUPLEMENTOS,jarabe,,240ml,simivf,,excel
859,PROT SIMIPROTEINAS NIÑOS CHOCO 20SOB,,239.01,MULTIVITAMINICOS,SUPLEMENTOS,polvo,20,,,,excel
860,PROT SIMICOMPLEX CHOCO 10SOB,,394.01,DEPORTISTAS,SUPLEMENTOS,polvo,10,,,,excel
863,SIMICOLAGENO 60CAP GEL,,51.0,CUIDADO DE LA PIEL,SUPLEMENTOS,capsula,60,30mg,simicolageno,,excel
867,TOBRAMICINA/DEXAMET 5ML SOL OFT,ALESIRAM,79.0,OFTALMOLOGICOS,MEDICAMENTOS,solucion,,1mg 1ml 3mg 5ml,tobramicina + dexamet,,excel
871,FENIL/CLOR/GUAI/PARA INF 120ML JBE,BREMAGAN FLU,48.0,RESPIRATORIOS,MEDICAMENTOS,jarabe,,100mg 100ml 120ml 2000mg 20mg 2500mg,fenil,,excel
873,LORATADINA/FENIL 50/100MG JBE INF 60ML,BRAMIN FLU,41.0,RESPIRATORIOS,MEDICAMENTOS,jarabe,,100mg 100ml 50mg 60ml,loratadina + fenil,,excel
88,DIFENIDOL 25MG 30TAB,BIOMITIN,18.0,ESTOMACALES (GASTRO),MEDICAMENTOS,tableta,30,25mg,difenidol,,excel
882,PAROXETINA 20MG 10TAB,AFENEXIL,61.0,SISTEMA NERVIOSO,MEDICAMENTOS,tableta,10,20mg,paroxetina,,excel
884,OMEPRAZOL 40MG 7CAP,ALBOZ,74.0,ESTOMACALES (GASTRO),MEDICAMENTOS,capsula,7,40mg,omeprazol,,excel
893,SIMI DIAB PLUS 30CAP,ANAVIT,71.0,DIABETES,MEDICAMENTOS,capsula,30,,,,excel
917,JERINGA DESECHABLE 3ML 4PZAS 21X32,,18.0,CURACION Y MEDICION,MATERIAL DE CURACION,,4,3ml,,,excel
918,JERINGA DESECHABLE 5ML 3PZAS 21X32,,16.0,CURACION Y MEDICION,MATERIAL DE CURACION,,3,5ml,,,excel
92,DOXICICLINA 100MG 10CAP,APOCICLINA,34.0,ANTIBIOTICOS,MEDICAMENTOS,capsula,10,100mg,doxiciclina,,excel
93,ENALAPRIL 10MG 30TAB,ADYTENN,45.0,CARDIOVASCULARES,MEDICAMENTOS,tableta,30,10mg,enalapril,,excel
930,VENDA ELASTICA 30CMX5MTS DR SIMI,,36.0,CURACION Y MEDICION,MATERIAL DE CURACION,,1,,elastica,,excel
931,VENDA ELASTICA 7.5CMX5MTS DR SIMI,,11.0,CURACION Y MEDICION,MATERIAL DE CURACION,,1,,elastica,,excel
932,MINIBOTIQUIN DR SIMI,,44.0,CURACION Y MEDICION,MATERIAL DE CURACION,,1,,minibotiquin,,excel
933,CLORURO BENZALCONIO 40ML SOL,,18.0,CURACION Y MEDICION,MATERIAL DE CURACION,solucion,,100ml 133mg 40ml,cloruro,,excel
937,VASELINA P/BEBE 60GR,,23.0,MATERNIDAD Y LACTANTES,MATERNIDAD,unguento,,60000mg,vaselina,,excel
938,VIOLETA DE GENCIANA SOL 40ML,,17.01,CURACION Y MEDICION,MATERIAL DE CURACION,solucion,,40ml,violeta,,excel
940,GASA 10X10 CAJA 10 SOBRES DR SIMI,,21.0,CURACION Y MEDICION,MATERIAL DE CURACION,sobre,10,,,,excel
943,PRUEBA DE EMBARAZO ANALOGA,,50.0,CURACION Y MEDICION,MATERIAL DE CURACION,,1,,prueba,,excel
954,ALGODON PAQUETE C/50GR,,14.0,CURACION Y MEDICION,MATERIAL DE CURACION,,50,50000mg,paquete,,excel
956,JERINGA P/INSULINA 1ML 27X13 10PZAS,,36.5,CURACION Y MEDICION,MATERIAL DE CURACION,,10,1ml,,,excel
96,ERITROMICINA 250MG SUSP 100ML,BESTOCIN,84.0,ANTIBIOTICOS,MEDICAMENTOS,suspension,,100ml 250mg 5ml,eritromicina,,excel
963,JERINGA INFANTIL 3ML 4PZAS 23X25,,18.01,CURACION Y MEDICION,MATERIAL DE CURACION,,4,3ml,,,excel
964,CINTA MICROPOROSA BCA 1.25X10MTS DR SIMI,,12.0,CURACION Y MEDICION,MATERIAL DE CURACION,,,,cinta,,excel
968,VENDA ADHESIVA CAJA 10PZAS,,10.0,CURACION Y MEDICION,MATERIAL DE CURACION,,10,,adhesiva,,excel
97,ERITROMICINA 500MG 20TAB,ANTI BIOXON,62.0,ANTIBIOTICOS,MEDICAMENTOS,tableta,20,500mg,eritromicina,,excel
971,MAMILA SILICON 1PZA,,9.0,MATERNIDAD Y LACTANTES,MATERNIDAD,,1,,mamila,,excel
996,YODOPOVIDONA BUCOFARINGEO 120ML DR SIMI,,39.01,CURACION Y MEDICION,MATERIAL DE CURACION,solucion,,100ml 120ml 8000mg,yodopovidona,,excel
997,YODOPOVIDONA ANTISEPTICA 120ML,,39.01,CURACION Y MEDICION,MATERIAL DE CURACION,solucion,,10000mg 100ml 120ml,yodopovidona,,excel
