sim_sku,descripcion,marca,precio,linea,jerarquia,forma,cantidad,concentraciones,ingredientes,link,fuente
1761,SILDENAFIL 100 MG 1 TABLETA,,49.0,Disfunción eréctil,Medicamentos,tableta,1,100mg,sildenafil,https://www.farmaciasdesimilares.com/sildenafil_100mg_1tab/p,vtex
1267,SIMIFOL ACIDO FOLICO / HIERRO AMINOQUELADO 30 TABLETAS,,33.0,Multivitamínicos,Suplementos y multivitamínicos,tableta,30,,simifol + hierro,https://www.farmaciasdesimilares.com/simibaby_simifol_ac_folico_hierro_30tab/p,vtex
4429,AGUJA PARA PLUMA 31 G X 5 MM 10 PIEZAS ULTRA FINE,,69.0,Material de curación,"Higiene, curación y diagnóstico",,5,31000mg,aguja,https://www.farmaciasdesimilares.com/aguja_p-pluma_31g-5mm_10pzas_ultra_fine/p,vtex
4501,PEROXIDO DE BENZOILO 5% GEL 60 GR,,224.0,Dermatológico,Cuidado de la piel y belleza,gel,,60000mg,peroxido,https://www.farmaciasdesimilares.com/peroxido_de_benzoilo_5_gel_60gr/p,vtex
4519,NAFAZOLINA 1 MG/1 ML SOLUCION NASAL 15 ML GOTINAL,,129.0,Aparato respiratorio,Aparato respiratorio,solucion,,15ml 1mg 1ml,nafazolina,https://www.farmaciasdesimilares.com/nafazolina_1mg-1ml_sol_nasal_15ml_gotina/p,vtex
4499,SIMIFIBRA CACAO 300 GR,,109.01,Laxante,Funcionamiento gastrointestinal,,,300000mg,simifibra,https://www.farmaciasdesimilares.com/simifibra_cacao_300gr/p,vtex
4465,GUANTES MULTIUSOS NITRILO 10 PIEZAS,,40.0,Material de curación,"Higiene, curación y diagnóstico",,10,,guantes,https://www.farmaciasdesimilares.com/guantes_multiusos_nitrilo_10_pzs/p,vtex
4464,CEPILLO DENTAL MASTICABLE 8 PIEZAS LIF,,49.0,Higiene,"Higiene, curación y diagnóstico",,8,,cepillo,https://www.farmaciasdesimilares.com/cepillo_dental_masticable_8pzs_lif/p,vtex
4431,GLICINATO DE MAGNESIO 1250 MG POLVO 135 GR,,299.0,Relajante,Suplementos y multivitamínicos,polvo,,1250mg 135000mg,glicinato,https://www.farmaciasdesimilares.com/glicinato_de_magnesio_1250mg_pvo_135g/p,vtex
4396,SNACK NUEZ DE LA INDIA HABANERO 35GR,,22.0,Multivitamínicos,Suplementos y multivitamínicos,,,35000mg,snack,https://www.farmaciasdesimilares.com/snack_nuez_de_la_india_habanero_35gr/p,vtex
4395,SNACK ARANDANO ENCHILADO 35GR,,14.0,Multivitamínicos,Suplementos y multivitamínicos,,,35000mg,snack,https://www.farmaciasdesimilares.com/snack_arandano_enchilado_35gr/p,vtex
4394,SNACK PISTACHE SALADO 35GR,,22.0,Multivitamínicos,Suplementos y multivitamínicos,,,35000mg,snack,https://www.farmaciasdesimilares.com/snack_pistache_salado_35gr/p,vtex
4353,GOTAS LUBRICANTES OFTALMICAS 10ML SYSTANE ULTRA,,499.0,Oftalmológico,Medicamentos,gotas,,10ml,lubricantes,https://www.farmaciasdesimilares.com/gotas_lubricantes_oft_10ml_systane_ultra/p,vtex
3451,FLURBIPROFENO 8.75MG 24 PASTILLAS GRANEODIN F,,169.0,Gripa y tos,Aparato respiratorio,pastilla,24,8.75mg,flurbiprofeno,https://www.farmaciasdesimilares.com/flurbiprofeno_8-75mg_24past_graneodin_f/p,vtex
4311,RACECADOTRILO 10MG POLVO 18 SOBRES HIDRASEC,,209.0,Antidiarreico,Medicamentos,polvo,18,10mg,racecadotrilo,https://www.farmaciasdesimilares.com/racecadotrilo_10mg_pvo_18sob_hidrasec/p,vtex
4304,ATORVASTATINA/EZETIMIBA 40MG/10MG 30 TABLETAS,,549.0,Hipolipemiante,Medicamentos,tableta,30,10mg 40mg,atorvastatina + ezetimiba,https://www.farmaciasdesimilares.com/atorvastatina-ezetimiba_40mg-10mg_30tab/p,vtex
4267,ELECTROLITO 0% AZUCAR UVA XGEAR 10 TABLETAS EFERVESCENTES,,109.01,Complementos,Deportistas,tableta,10,,electrolito,https://www.farmaciasdesimilares.com/xgear_electrolito_0_azuc_uva_10tab_efer/p,vtex
4266,PROTEINA SIN AZUCAR FRESA XGEAR 330ML,,74.0,Proteínas,Deportistas,,,330ml,proteina,https://www.farmaciasdesimilares.com/proteina_xgear_fresa_330ml/p,vtex
4263,GOMITAS FIBRA 5GR 72 PIEZAS MULTIGOMI,,189.0,Laxante,Funcionamiento gastrointestinal,,72,5000mg,gomitas,https://www.farmaciasdesimilares.com/gomitas_fibra_5gr_72pzas_multigomi/p,vtex
4239,MULTIVITAMINAS 50 + 30 TABLETAS CENTRUM SILVER,,179.0,Multivitamínicos,Suplementos y multivitamínicos,tableta,30,,multivitaminas,https://www.farmaciasdesimilares.com/multivitaminas_50_30tab_centrum_silver/p,vtex
4225,DAPAGLIFLOZINA/METFORMINA 10/1000MG 28 TABLETAS XIGDUO XR,,1399.0,Diabetes,Medicamentos,tableta,28,1000mg,dapagliflozina + metformina,https://www.farmaciasdesimilares.com/dapaglifl_metf_10_1000mg_28tab_xigduo_xr/p,vtex
4195,AGUA DE MAR 100ML SPRAY STERIMAR,,219.0,Aparato respiratorio,Aparato respiratorio,spray,,100ml,,https://www.farmaciasdesimilares.com/agua_de_mar_100ml_spray_sterimar/p,vtex
2982,OLMESARTAN 40MG 14 TABLETAS,,249.0,Antihipertensivo,Medicamentos,tableta,14,40mg,olmesartan,https://www.farmaciasdesimilares.com/olmesartan_40mg_14_tab/p,vtex
4193,MYO-INOSITOL/D-CHIRO INOSITOL 15 SOBRES,,319.0,Multivitamínicos,Suplementos y multivitamínicos,sobre,15,,chiro,https://www.farmaciasdesimilares.com/myo-inositol_d-chiro_inositol_15sobres/p,vtex
4152,MESALAZINA 500MG LIBERACION RETARDADA 30 TABLETAS SALOFALK,,389.0,Funcionamiento gastrointestinal,Medicamentos,tableta,30,500mg,mesalazina,https://www.farmaciasdesimilares.com/mesalazina_500mg_lr_30tab_salofalk/p,vtex
4154,ATORVASTATINA/EZETIMIBA 20MG/10MG 30 TABLETAS,,549.0,Hipolipemiante,Medicamentos,tableta,30,10mg 20mg,atorvastatina + ezetimiba,https://www.farmaciasdesimilares.com/atorvastatina_ezetimiba_20mg_10mg_30tab/p,vtex
4123,RACECADOTRILO 30MG POLVO 18SOBRES HIDRASEC,,229.0,Antidiarreico,Funcionamiento gastrointestinal,polvo,18,30mg,racecadotrilo,https://www.farmaciasdesimilares.com/racecadotrilo_30mg_pvo_18sob_hidrasec/p,vtex
4087,CALCETIN COMPRESION MEDIA 1PAR UNISEX,,99.01,Material de curación,"Higiene, curación y diagnóstico",,,,,https://www.farmaciasdesimilares.com/calcetin_compresion_media_1par_unisex/p,vtex
4086,SULFASALAZINA 500MG LIBERACION PROLONGADA 60 TABLETAS,,359.0,Funcionamiento gastrointestinal,Medicamentos,tableta,60,500mg,sulfasalazina,https://www.farmaciasdesimilares.com/sulfasalazina_500mg_lp_60tab/p,vtex
3986,OLOPATADINA 2 MG/1ML SOLUCION OFTALMICA 2.5 ML,,149.0,Oftalmológico,Medicamentos,solucion,,1ml 2.5ml 2mg,olopatadina,https://www.farmaciasdesimilares.com/olopatadina_2mg_1ml_sol_oft_25ml/p,vtex
3985,TRIPSINA/QUIMIOTRIPSINA 18 MG 30 TABLETAS,,279.0,Antiinflamatorio,Medicamentos,tableta,30,18mg,tripsina + quimiotripsina,https://www.farmaciasdesimilares.com/tripsina_quimiotripsina_18mg_30_tab/p,vtex
4072,JABON DE AZUFRE CON/ACIDO SALICILICO 100GR,,71.0,Dermatológico,Cuidado de la piel y belleza,,,100000mg,azufre,https://www.farmaciasdesimilares.com/jabon_de_azufre_c-acido_salicilico_100gr/p,vtex
4071,AMBROXOL/DEXTROMETORFANO 22.5/22.5MG 20 TABLETAS,,49.0,Gripa y tos,Aparato respiratorio,tableta,20,22.5mg,ambroxol + dextrometorfano,https://www.farmaciasdesimilares.com/ambroxol_dext_22_5_22_5mg_20_tab/p,vtex
4054,COMPLEJO B 20 TABLETAS EFERVESCENTES TUBO DURAZNO-MARACUYA,,99.01,Multivitamínicos,Suplementos y multivitamínicos,tableta,20,,complejo,https://www.farmaciasdesimilares.com/complejo_b_20tab_eferv_tubo_duraz_maracu/p,vtex
4030,CONDON ALFA SENSACIONES 3 PIEZAS,,55.0,Condones,Salud sexual,,3,,,https://www.farmaciasdesimilares.com/condon_alfa_sensaciones_3_piezas/p,vtex
4012,BLOQUEADOR FLUIDO FPS50+ 50ML ETERNAL,,249.01,Protector solar,Cuidado de la piel y belleza,,,50ml,fluido,https://www.farmaciasdesimilares.com/bloqueador_50_50ml_fluido_eternal_facial/p,vtex
4011,MINOXIDIL 2GR/100ML SOLUCION 60ML,,149.0,Dermatológico,Cuidado de la piel y belleza,solucion,,100ml 2000mg 60ml,minoxidil,https://www.farmaciasdesimilares.com/minoxidil_2gr_100ml_sol_60ml/p,vtex
3996,DESVENLAXAFINA 50MG 14 TABLETAS LIBERACION PROLONGADA (GENERICO),,129.0,Enfermedades mentales,Medicamentos,tableta,14,50mg,desvenlaxafina,https://www.farmaciasdesimilares.com/desvenlaxafina_50mg_14_tab_lp_gen/p,vtex
3994,VILDAGLIPTINA 50MG 28 TABLETAS (GENERICO),,129.0,Diabetes,Medicamentos,tableta,28,50mg,vildagliptina,https://www.farmaciasdesimilares.com/vildagliptina_50mg_28_tab_gen/p,vtex
3991,CLORFENAMINA/FENILEFRINA/PARACETAMOL 6 TABLETAS DESENFRIOL-ITO,,22.0,Antigripal,Aparato respiratorio,tableta,6,,clorfenamina + fenilefrina + paracetamol,https://www.farmaciasdesimilares.com/clorfenam_fenil_para_6tab_desenfriol_ito/p,vtex
3990,MULTIVITAMINICO MATERNO 30 CAPSULAS SIMIBABY,,269.0,Multivitamínicos,Suplementos y multivitamínicos,capsula,30,,multivitaminico,https://www.farmaciasdesimilares.com/multivitaminico_materno_30_cap_simibaby/p,vtex
3969,GEL LUBRICANTE ANTISEPTICO INTIMO 25GR ALFA,,109.01,Gel lubricante,Salud sexual,gel,,25000mg,antiseptico,https://www.farmaciasdesimilares.com/alfa_gel_lubricante_antisept_intimo_25gr_alfa/p,vtex
3967,CLONIXINATO DE LISINA / DICLOFENACO 250/50MG 14 TABLETAS DORIXINA,,459.0,Medicamentos éticos,Medicamentos,tableta,14,50mg,clonixinato + diclofenaco,https://www.farmaciasdesimilares.com/clonix_lis_diclo_250_50mg_14tab_dorixina/p,vtex
3953,GOMITAS CBD 30 PIEZAS MIX DE FRUTAS,,319.0,Relajante,Suplementos y multivitamínicos,,30,,gomitas,https://www.farmaciasdesimilares.com/gomitas_cbd_30_pzas_mix_de_frutas/p,vtex
3951,METFORMINA / SITAGLIPTINA 1000MG/100MG 28 TABLETAS LIBERACION PROLONGADA,,499.0,Diabetes,Medicamentos,tableta,28,1000mg 100mg,metformina + sitagliptina,https://www.farmaciasdesimilares.com/metformina_sita_1000mg_100mg_28tab_lp/p,vtex
3829,RIVAROXABAN 10 MG 30 TABLETAS,,479.0,Medicamentos éticos,Medicamentos,tableta,30,10mg,rivaroxaban,https://www.farmaciasdesimilares.com/rivaroxaban_10_mg_30tab/p,vtex
3825,DUTASTERIDA / TAMSULOSINA 0.5MG/0.4MG 30 CAPSULAS,,519.0,Medicamentos éticos,Medicamentos,capsula,30,0.4mg 0.5mg,dutasterida + tamsulosina,https://www.farmaciasdesimilares.com/dutasterida_tamsu_0_5_0_4_mg_30cap/p,vtex
3870,BROMURO DE OTILONIO 40MG 30 TABLETAS,,479.0,Funcionamiento gastrointestinal,Medicamentos,tableta,30,40mg,bromuro,https://www.farmaciasdesimilares.com/bromuro_de_otilonio_40mg_30tab/p,vtex
3930,PROTEINA SIN AZUCAR VAINILLA XGEAR 330ML,,74.0,Proteínas,Deportistas,,,330ml,proteina,https://www.farmaciasdesimilares.com/prot_s-azuc_vaini_xgear_330ml/p,vtex
3927,ROSUVASTATINA / EZETIMIBA 10MG/10MG 10 TABLETAS,,309.0,Hipolipemiante,Medicamentos,tableta,10,10mg,rosuvastatina + ezetimiba,https://www.farmaciasdesimilares.com/rosuvastat_ezetimiba_10mg_10mg_10tab/p,vtex
3924,MAGALDRATO/DIMETICONA 80MG/10MG 10SOBRES TAKEDA,,105.0,Gastritis,Funcionamiento gastrointestinal,,10,10mg 80mg,magaldrato + dimeticona,https://www.farmaciasdesimilares.com/-malgadrato_dimet_80mg_10mg_10sob_takeda/p,vtex
3913,TOALLA DESMAQUILLANTE MICELAR ETERNAL SECRET 30 PIEZAS,,69.0,Belleza,Cuidado de la piel y belleza,,30,,toalla,https://www.farmaciasdesimilares.com/eternal_secret_toalla_agua_micelar_30pza_eternal_secret_/p,vtex
3911,CLOBETASOL 0.044/100GR CREMA 40GR,,269.0,Dermatológico,Medicamentos,crema,,100000mg 40000mg,clobetasol,https://www.farmaciasdesimilares.com/clobetasol_0_044_100gr_crema_40gr/p,vtex
3900,GOMITAS MULTIVITAMINICO INFANTIL 60PIEZAS SIMITOLINA CHAPULIN,,99.01,Multivitamínicos,Suplementos y multivitamínicos,,60,,gomitas,https://www.farmaciasdesimilares.com/gomitas_multi_inf_60pza_simitolina_chapu/p,vtex
3894,DROPROPIZINA / BROMHEXINA 0.300/0.160GR 200ML SOLUCION ADULTO,,179.0,Aparato respiratorio,Medicamentos,solucion,,160mg 200ml,dropropizina + bromhexina,https://www.farmaciasdesimilares.com/dropo_bromhe0_300_0_160gr_200ml_sol_adul/p,vtex
3892,RUSCUS / HESPERIDINA/ ACIDO ASCORBICO 150/150/100MG 30 CAPSULAS,,244.0,Flebotónico,Medicamentos,capsula,30,100mg,ruscus + hesperidina,https://www.farmaciasdesimilares.com/ruscus_hesper_ac_asc_150_150_100mg_30cap/p,vtex
3879,DEXPANTENOL 5/100GR POMADA 30GR TATUAJES,,34.0,Dermatológico,Cuidado de la piel y belleza,unguento,,100000mg 30000mg,dexpantenol,https://www.farmaciasdesimilares.com/dexpantenol_5_100gr_crema_30gr_tatuajes/p,vtex
2981,OLMESARTAN / HIDROCLOROTIAZIDA 40MG/12.5MG 14 TABLETAS,,189.0,Antihipertensivo,Medicamentos,tableta,14,12.5mg 40mg,olmesartan + hidroclorotiazida,https://www.farmaciasdesimilares.com/olmesartan_hidroclor_40mg_12_5mg_14_tab/p,vtex
3869,ELECTROLITO 0% AZUCAR FRESA XGEAR 10 TABLETAS EFERVESCENTES,,109.01,Complementos,Deportistas,tableta,10,,electrolito,https://www.farmaciasdesimilares.com/xgear_electrolito_0_azuc_fres_10tab_efer/p,vtex
3849,MELENA DE LEON / L TIROSINA/VITAMINA B1/B12 60 CAPSULAS,,199.0,Memoria y rendimiento,Suplementos y multivitamínicos,capsula,60,,melena + tirosina,https://www.farmaciasdesimilares.com/melena_de_leon_l_tirosina_b1_b12_60cap/p,vtex
3840,PRUEBA RAPIDA INFLUENZA TIPO A Y B 1 PIEZA,,206.0,Material de diagnóstico,"Higiene, curación y diagnóstico",,1,,prueba,https://www.farmaciasdesimilares.com/prueba_rapida_influenza_tipo_a_y_b_1pza/p,vtex
3796,PARACETAMOL / FENILEFRINA 500MG/10MG 1 SOBRE VICK PYRENA,,24.0,Antigripal,Aparato respiratorio,sobre,1,10mg 500mg,paracetamol + fenilefrina,https://www.farmaciasdesimilares.com/parace_fenil_500mg_10mg_1sob_vick_pyrena/p,vtex
3794,AMBROXOL 20MG 18 PASTILLAS HISTIACIL GR3,,119.0,Gripa y tos,Aparato respiratorio,pastilla,18,20mg,ambroxol,https://www.farmaciasdesimilares.com/ambroxol_20mg_18past_histiacil_gr3/p,vtex
3791,PARACETAMOL/ORFENADRINA 450MG/35MG 50TABLETAS,,279.0,Analgésicos,Medicamentos,,50,35mg 450mg,paracetamol + orfenadrina,https://www.farmaciasdesimilares.com/paracetamol_orfenadrina_450mg_35mg_50tab/p,vtex
3790,DEXLANSOPRAZOL 60 MG 7 TABLETAS LIBERACIÓN RETARDADA (GEN),,189.0,Funcionamiento gastrointestinal,Medicamentos,tableta,7,60mg,dexlansoprazol,https://www.farmaciasdesimilares.com/dexlansoprazol_60_mg_7tab_lr_gen/p,vtex
3786,SOLIFENACINA 5 MG 20 TABLETAS,,330.0,Medicamentos éticos,Medicamentos,tableta,20,5mg,solifenacina,https://www.farmaciasdesimilares.com/solifenacina_5mg_20tab/p,vtex
3760,ZINC 50 MG 30 CAPSULAS,,149.0,Sistema inmune,Aparato respiratorio,capsula,30,50mg,,https://www.farmaciasdesimilares.com/zinc_50mg_30_cap/p,vtex
3757,TRIMEBUTINA/SIMETICONA 100/37.5 MG 20 COMPRIMIDOS,,189.0,Funcionamiento gastrointestinal,Medicamentos,tableta,20,37.5mg,trimebutina + simeticona,https://www.farmaciasdesimilares.com/trimebutin_simet_100_37_5mg_20comp/p,vtex
3753,PARACETAMOL  3.2GR/100ML 120ML JARABE TEMPRA 1 PIEZA,,182.0,Analgésicos,Analgesia,jarabe,1,100ml 120ml 3200mg,paracetamol,https://www.farmaciasdesimilares.com/paracetamol_32gr100ml_120ml_tempra/p,vtex
2410,GEL MASCULINO RETARDANTE 14.1 GR DURAMAX BY ALFA 1 PIEZA,,149.0,Gel lubricante,Salud sexual,gel,1,14100mg,masculino,https://www.farmaciasdesimilares.com/alfa_gel_masculino_retardante_141gr/p,vtex
3532,MASCARILLA FACIAL ORO ETERNAL SECRET 1 PIEZA,,39.0,Belleza,Cuidado de la piel y belleza,,1,,mascarilla,https://www.farmaciasdesimilares.com/eternal_secret_mascarilla_facial_oro/p,vtex
3503,SUERO FACIAL BHA-PHA 6% ETERNAL SECRET 30ML 1 PIEZA,,219.0,Belleza,Cuidado de la piel y belleza,,1,30ml,suero,https://www.farmaciasdesimilares.com/eternal_secret_suero__facial_bha_pha_6/p,vtex
2538,TOALLA SANITARIA ANATOMICA CON ALAS FLUJO ABUNDANTE 7 PIEZAS,,14.0,Higiene,"Higiene, curación y diagnóstico",,7,,toalla,https://www.farmaciasdesimilares.com/toalla-femenina-kotex-anatomica-con-alas-flujo-abundante-7pzs/p,vtex
3739,PROBIOTICOS / PREBIOTICOS CAPSULAS  RAPID-MT 30 CAPSULAS,,234.01,Peso y metabolismo,Peso y metabolismo,capsula,30,,probioticos + prebioticos,https://www.farmaciasdesimilares.com/probioticosprebioticos_30cap/p,vtex
3736,METFORMINA / VILDAGLIPTINA  850MG/50MG 30 COMPRIMIDOS,,399.0,Diabetes,Medicamentos,tableta,30,50mg 850mg,metformina + vildagliptina,https://www.farmaciasdesimilares.com/metforminavilda_850mg50mg_30comp/p,vtex
3723,SIMIWELL FORTE BETAGLUCANOS / VITAMINA C / ZINC / D3 30 CAPSULAS,,224.0,Sistema inmune,Aparato respiratorio,capsula,30,,simiwell,https://www.farmaciasdesimilares.com/simiwell_forte_beta_vitc_zinc_d3_30cap/p,vtex
3719,PARACETAMOL 100 MG/ML SOLUCION PEDIATRICA SABOR UVA TEMPRA 30 ML 1 PIEZA,,159.0,Analgésicos,Analgesia,solucion,1,100mg 30ml,paracetamol,https://www.farmaciasdesimilares.com/paracetamol_100mg_ml_sol_ped_30ml/p,vtex
3710,HISTIACIL FAM JARABE PARA LA TOS SECA Y CON FLEMAS EN ADULTOS FRESA 140 ML,,149.0,Gripa y tos,Aparato respiratorio,jarabe,,140ml,histiacil + flemas,https://www.farmaciasdesimilares.com/guaifen_oxol_2_1gr_140ml_jbe_histiacil/p,vtex
3707,ELECTROLITO 0% AZUCAR FRESA-KIWI 500ML HIDRATASIM,,25.5,Líquido,Rehidratantes,,,500ml,electrolito,https://www.farmaciasdesimilares.com/electrol_0_azu_fres_kiw_500ml_hidratasim/p,vtex
3705,PARCHE DE LEON ARNICA 3% 12X18CM 1 PIEZA,,84.0,Analgésicos,Analgesia,parche,1,,,https://www.farmaciasdesimilares.com/parche_de_leon_arnica_18cm_12cm/p,vtex
3704,GOMITAS LACTOBACILLUS ESPORULADOS 60 GOMITAS,,159.0,Lactobacilos,Funcionamiento gastrointestinal,,,,gomitas,https://www.farmaciasdesimilares.com/gomitas_lactobacillus_sporog_60pzas/p,vtex
3653,EXTRACTOR MANUAL PARA LECHE MATERNA SIMIBABY 1 PIEZA,,269.0,Lactancia,Bebés,,1,,extractor,https://www.farmaciasdesimilares.com/simibaby_extrac_manual_pleche_materna_simibaby/p,vtex
3650,ACIDO ASCORBICO / ZINC 1000/10MG 10 TABLETAS EFERVESCENTES,,85.0,Sistema inmune,Aparato respiratorio,tableta,10,10mg,,https://www.farmaciasdesimilares.com/ac_ascorbico_zinc_1000_10mg_10tab_efer/p,vtex
77,DEXAMETASONA/FENILEFRINA/NEOMICINA 15ML NASAL,,34.0,Antigripal,Medicamentos,,,15ml,dexametasona + fenilefrina + neomicina,https://www.farmaciasdesimilares.com/dexametasona_fenil_neomicina_15ml_nasal/p,vtex
749,BETAMETASONA 8MG/2MLSOLUCION INYECTABLE 1 AMPOLLETA,,37.0,Antiinflamatorio,Medicamentos,inyectable,1,8mg,betametasona,https://www.farmaciasdesimilares.com/betametasona_8mg2ml_1ampjer/p,vtex
2687,ARANDANO / COCOLMECA / COLA DE CABALLO / DIENTE DE LEON 30 CAPSULAS,,116.0,Multivitamínicos,Suplementos y multivitamínicos,capsula,30,,arandano + cocolmeca + diente,https://www.farmaciasdesimilares.com/arandanocabalcocolmdient_30cap/p,vtex
75,DEXAMETASONA 0.50MG 30 TABLETAS,,29.0,Antiinflamatorio,Medicamentos,tableta,30,0.5mg,dexametasona,https://www.farmaciasdesimilares.com/dexametasona_050mg_30tab/p,vtex
483,BENCIDAMINA 45MG/100ML  SOLUCION 30 ML 1 PIEZA,,59.0,Antiinflamatorios,Analgesia,solucion,1,100ml 30ml 45mg,bencidamina,https://www.farmaciasdesimilares.com/bencidamina_45mg100ml_sol_30ml/p,vtex
386,PREDNISONA 50 MG 20 TABLETAS,,60.0,Antiinflamatorio,Medicamentos,tableta,20,50mg,prednisona,https://www.farmaciasdesimilares.com/prednisona_50mg_20tab/p,vtex
3598,BUMETANIDA 1 MG 20 TABLETAS,,124.0,Antihipertensivo,Medicamentos,tableta,20,1mg,bumetanida,https://www.farmaciasdesimilares.com/bumetanida_1mg_20tab/p,vtex
3578,BALSAMO HIDRATANTE FPS 15 CON COLOR ETERNAL SECRET 4.8 GR 1 PIEZA,,61.0,Belleza,Cuidado de la piel y belleza,,1,4800mg,,https://www.farmaciasdesimilares.com/eternal_secret_balsamo_hidratante_rosa/p,vtex
3500,VALSARTAN / HIDROCLOROTIAZIDA / AMLODIPINO 14 COMPRIMIDOS,,929.0,Antihipertensivo,Medicamentos,tableta,14,,valsartan + hidroclorotiazida + amlodipino,https://www.farmaciasdesimilares.com/valsartanhidroclorotamlodi_14comp/p,vtex
3480,BALSAMO CALIENTE CON EXTRACTO DE CANNABIDIOL CBD 50 MG 90 GR 1 PIEZA,,309.0,Analgésicos,Analgesia,,1,50mg 90000mg,extracto,https://www.farmaciasdesimilares.com/balsamo_cal_ccannabidiol_cbd_50mg_90gr/p,vtex
3121,CARAMELOS DR SIMI SABOR MIEL DE ABEJA / LIMON / HERBAL PAQUETE 10 PIEZAS,,24.0,Gripa y tos,Aparato respiratorio,,10,,caramelos + limon + paquete,https://www.farmaciasdesimilares.com/caramelos_simi_miellimher_10pzas/p,vtex
2948,PREDNISONA 20 MG 30 TABLETAS,,149.0,Antiinflamatorio,Medicamentos,tableta,30,20mg,prednisona,https://www.farmaciasdesimilares.com/prednisona_20mg_30tab/p,vtex
2864,CILOSTAZOL 100MG 30 TABLETAS,,279.0,Medicamentos éticos,Medicamentos,tableta,30,100mg,cilostazol,https://www.farmaciasdesimilares.com/cilostazol_100mg_30tab/p,vtex
2843,BENZOCAINA 200 MG SOLUCION BUCAL CON APLICADOR 1 PIEZA,,117.0,Analgésicos,Analgesia,solucion,1,200mg,benzocaina,https://www.farmaciasdesimilares.com/benzocaina_200mg_sol_97ml/p,vtex
2061,MOMETASONA 50 MCG PEDIATRICO SPRAY NASAL 60 DOSIS 1 PIEZA,,159.0,Antialérgico,Medicamentos,spray,1,50mcg,mometasona,https://www.farmaciasdesimilares.com/mometasona_50mcg_ped_60dosis/p,vtex
1843,AMIODARONA 200 MG 20 TABLETAS,,174.0,Medicamentos éticos,Medicamentos,tableta,20,200mg,amiodarona,https://www.farmaciasdesimilares.com/amiodarona_200mg_20tab/p,vtex
1448,DEFLAZACORT 6 MG 20 TABLETAS,,114.0,Antiinflamatorio,Medicamentos,tableta,20,6mg,deflazacort,https://www.farmaciasdesimilares.com/deflazacort_6mg_20tab/p,vtex
3627,BALSAMO EN BARRA ARNICA 15 GR SIMIBABY 1 PIEZA,,81.0,Analgésicos,Analgesia,barra,1,15000mg,,https://www.farmaciasdesimilares.com/simibaby_barra_topica_arnica_simikids_15gr/p,vtex
3614,PROTEINA SIN AZUCAR CHOCOLATE XGEAR 330ML,,74.0,Proteínas,Deportistas,,,330ml,proteina,https://www.farmaciasdesimilares.com/prot_s-azuc_choco_xgear_330ml/p,vtex
3610,PIDOTIMOD 800 MG 20 TABLETAS,,759.0,Aparato respiratorio,Medicamentos,tableta,20,800mg,pidotimod,https://www.farmaciasdesimilares.com/pidotimod_800mg_20tab/p,vtex
2786,DOBESILATO DE CALCIO 250 MG / DIOSMINA 225 MG / HESPERIDINA 25 MG 20 TABLETAS,,509.0,Flebotónico,Medicamentos,tableta,20,225mg 250mg 25mg,dobesilato,https://www.farmaciasdesimilares.com/dobesilato_calc_diosmina_hesper_20tab/p,vtex
2069,PULMONAROM LISADOS BACTERIANOS 10 AMPOLLETAS DE 3 ML. AUXILIAR EN INFECCIONES DE VIAS RESPIRATORIAS,,789.0,Aparato respiratorio,Medicamentos,inyectable,10,3ml,pulmonarom,https://www.farmaciasdesimilares.com/lisados_bacterianos_10amp_sol_oral/p,vtex
623,SUBSALICILATO DE BISMUTO SUSPENSION 120 ML 1 PIEZA,,46.0,Antidiarreico,Funcionamiento gastrointestinal,suspension,1,120ml,subsalicilato,https://www.farmaciasdesimilares.com/subsalicilato_de_bismuto_120ml/p,vtex
531,ISOFLAVONAS SOYA DR SIMI 30 TABLETAS,,62.0,Multivitamínicos,Suplementos y multivitamínicos,tableta,30,,isoflavonas,https://www.farmaciasdesimilares.com/isoflavonas_soya_dr_simi_30tab/p,vtex
3565,ADHESIVO PARA DENTATURA CON FIJACION EXTRA FUERTE 35 ML 1 PIEZA,,123.01,Higiene,"Higiene, curación y diagnóstico",,1,35ml,fijacion,https://www.farmaciasdesimilares.com/adhesivo_dental_fijacion_ext_fuerte_35ml/p,vtex
3533,GOMITAS LTEANINA 50 PIEZAS MULTIGOMI INFANTIL,,139.0,Relajante,Suplementos y multivitamínicos,,50,,gomitas,https://www.farmaciasdesimilares.com/gomitas_lteanina_50pzas_multigomi_inf/p,vtex
3517,FLUCONAZOL / TINIDAZOL 37.5/500MG 4 TABLETAS,,199.0,Antimicótico,Medicamentos,tableta,4,500mg,fluconazol + tinidazol,https://www.farmaciasdesimilares.com/fluconazol_tinida_37_5_500mg_4tab/p,vtex
3514,FOTOPROTECTOR SOLAR CON COLOR 50+ ETERNAL SECRET 30ML 1 PIEZA,,174.0,Protector solar,Cuidado de la piel y belleza,,1,30ml,fotoprotector,https://www.farmaciasdesimilares.com/eternal_secret_fotoprotector_c_color_50_30ml_eternal/p,vtex
3467,EZETIMIBA 10 MG 20 Y/O 21 TABLETAS,,559.0,Hipolipemiante,Medicamentos,tableta,21,10mg,ezetimiba,https://www.farmaciasdesimilares.com/ezetimiba_10mg_20_y-o_21tab/p,vtex
