estado,match,sku,nombre,marca,categoria,ean,src,off_name,brands,img
"MISS","http 404","FC-7048853","Melox Plus","Eurofarma","Gastro","7891317048853","","","",""
"MISS","http 404","EQ-AVT213","Menflixil 14 Tab 7.5 Mg","Avitus","Antiinflamatorio","7502209858046","","","",""
"MISS","http 404","FC-DFF99C3F","Mercurio","Mercurio","Herbolario","3311000003920","","","",""
"MISS","http 404","FC-D4AC123B","Mercurio Aceite Almendras","Mercurio","Herbolario","3311000001209","","","",""
"MISS","http 404","FC-931B4809","Mercurio Aceite Coco","Mercurio","Herbolario","3311000001476","","","",""
"MISS","http 404","FC-69387811","Mercurio Aceite Gomenolado","Mercurio","Herbolario","3311000001421","","","",""
"MISS","http 404","FC-5A697CC2","Mercurio Aceite Olivo","Mercurio","Herbolario","3311000001582","","","",""
"MISS","http 429","FC-38CAFE6B","Mercurio Aceite Romero","Mercurio","Herbolario","3311000001537","","","",""
"MISS","http 429","FC-127F5753","Mercurio Arnica Tomar","Mercurio","Herbolario","3311000015084","","","",""
"MISS","http 404","FC-25E452B6","Mercurio Arnica Untar","Mercurio","Herbolario","3311000001223","","","",""
"MISS","http 429","FC-D037156B","Mercurio Bismuto Subnitrato","Mercurio","Herbolario","3311000003708","","","",""
"MISS","http 429","FC-578F060C","Mercurio Borax Polvo","Mercurio","Herbolario","3311000003739","","","",""
"MISS","http 404","FC-5D59ED54","Mercurio Cloruro De Magnesio Cajita","Mercurio","Herbolario","3311000000776","","","",""
"MISS","http 404","FC-3676D5DC","Mercurio Espiritus Tomar","Mercurio","Herbolario","3311000001513","","","",""
"MISS","http 404","FC-62034164","Mercurio Espiritus Untar","Mercurio","Herbolario","3311000001605","","","",""
"MISS","http 404","FC-5EF90195","Mercurio Flor De Arnica","Mercurio","Herbolario","3311000003845","","","",""
"MISS","http 404","FC-39036C88","Mercurio Glicerina","Mercurio","Herbolario","3311000001407","","","",""
"MISS","http 404","FC-9507CD66","Mercurio Haba Alcanforada","Mercurio","Herbolario","3311000003388","","","",""
"MISS","http 429","FC-CB5C11ED","Mercurio Magnesia Anisada","Mercurio","Herbolario","3311000003425","","","",""
"MISS","http 429","FC-0ACC5B6A","Mercurio Oxido De Zinc","Mercurio","Herbolario","3311000003722","","","",""
"MISS","http 404","FC-EFB599B5","Mercurio Pan Puerco","Mercurio","Herbolario","3311000000868","","","",""
"MISS","http 429","FC-FBD776D2","Mercurio Perlas De Eter","Mercurio","Herbolario","3311000003487","","","",""
"MISS","http 429","FC-FD718DF3","Mercurio Sulfatiazol","Mercurio","Herbolario","3311000000967","","","",""
"MISS","http 404","FC-47AAF23B","Mercurio Sulfatiazol Polvo","Mercurio","Herbolario","3311000003494","","","",""
"MISS","http 404","FC-FEAECBF1","Mercurio Tepezcohuite","Mercurio","Herbolario","3311000001087","","","",""
"MISS","http 404","FC-9827438F","Mercurio Veneno De Abeja","Mercurio","Herbolario","3311000000882","","","",""
"MISS","http 429","FC-A680F97E","Mercurio Yodo Tomar","Mercurio","Herbolario","3311000001506","","","",""
"MISS","http 404","FC-D3D28E20","Mercurio Yodo Untar","Mercurio","Herbolario","3311000000493","","","",""
"MISS","http 404","FC-C4530823","Mercurio óxido de zinc C/50","Mercurio","Herbolario","3311000000936","","","",""
"MISS","http 404","FC-46601138","Merthorab Frasco 20 mL Kohn","Kohn","Botiquín","7506346601138","","","",""
"MISS","http 429","EQ-ALP0628","Metamizol Sódico 3 Amp 1g/2 Ml","Alpharma","Analgésico","7502226293776","","","",""
"MISS","http 404","EQ-PYG016","Metanucil 1 Polvo Sabor Natural 504 G","Metamucil","Medicamentos","0020800790246","","","",""
"MISS","http 404","EQ-BEA429","Metformina 30 Tab 850 Mg","","Diabetes","7501342802565","","","",""
"MISS","http 404","EQ-BEA416","Metoclopramida 20 Tab 10 Mg","","Gastro","7501342804385","","","",""
"MISS","http 404","FC-49024151","Metoclopramida inyectable 10 mg/2 mL C/6 AMSA","","Gastro","7501349024151","","","",""
"MISS","http 404","EQ-BEA424","Metoprolol 20 Tab 100mg","","Medicamentos","7501342804408","","","",""
"MISS","http 404","EQ-RAD093","Metronidazol 30 Tab 500 Mg","","Antibiótico","7501563380316","","","",""
"MISS","http 429","EQ-SON098","Metroson 1 Susp 250mg/5/120 Ml","","Medicamentos","7502001164611","","","",""
"MISS","http 429","EQ-WER046","Mevedim 15 Tab 600 Mg","Wermar","Medicamentos","7502240450827","","","",""
"MISS","http 429","FC-50587FA6","Mexapin","Mexapin","Antibiótico","7503001007120","","","",""
"MISS","http 429","FC-04908714","Miconazol crema 2%","Alpharma","Medicamentos","7503004908714","","","",""
"MISS","http 429","FC-46642073","Microdacyn Solucion 60 ml","Microdacyn","Botiquín","7502246642073","","","",""
"MISS","http 404","EQ-QUM006","Mitafar 1 Susp 100mg/5/60 Ml","","Medicamentos","7502223111073","","","",""
"MISS","http 429","FMX-301546","Montelukast-Neolpharma Tabletas 5 Mg C/20","MONTELUKAST","Medicamentos","7501384545574","","","",""
"MISS","http 429","FC-01162365","Mornin (Omeprazol) 40 mg C/7 SON'S","","Gastro","7502001162365","","","",""
"MISS","http 404","FC-06922711","Motilaxil gotas (Picosulfato de sodio) 7.5 mg/mL","Fármacos Continentales","Medicamentos","7502006922711","","","",""
"MISS","http 429","FC-06922728","Motilaxil solución (Picosulfato de sodio) 5 mg/5 mL","Fármacos Continentales","Medicamentos","7502006922728","","","",""
"MISS","http 404","FC-06920021","Motilaxil-T (Picosulfato de sodio) 5 mg","Fármacos Continentales","Medicamentos","7502006920021","","","",""
"MISS","http 429","FC-07535494","Motrin Infantil Suspension 120 ml","Motrin","Analgésico","7501007535494","","","",""
"MISS","http 404","FC-46655055","Mousse Caprice Volum-Cirl","Caprice","Cuidado personal","7509546655055","","","",""
"MISS","http 404","FC-35168991","Mousse Herbal Essences extra control","Herbal Essences","Higiene","7500435168991","","","",""
"MISS","http 429","EQ-SER183","Murreolak 20 Tab Efervecentes 600 Mg","","Medicamentos","7501258215954","","","",""
"MISS","http 429","FC-73902966","Nafich (Terbinafina) crema 1%","Biomep","Medicamentos","7501573902966","","","",""
"MISS","http 404","FC-47624171","Nailex Desenterrador Unas Desenterrador Unas","Nailex","GENERAL","7502234762417","","","",""
"MISS","http 404","FC-47640531","Nailex El Recuperador","Nailex Pisa","Cuidado personal","7502234764053","","","",""
"MISS","http 429","FC-E6112F15","Nalixone","SON'S","Otro","7502001165533","","","",""
"MISS","http 404","FC-AEA8C8DA","Namifen","Namifen","Analgésico","7501075713718","","","",""
"MISS","http 404","FC-40015366","Nasalub Sol","Nasalub","Hidratación","6502400153668","","","",""
"MISS","http 404","FC-45722547","Natural Gloss Agua micelar bifásica","Natural-G","Cuidado personal","7502245722547","","","",""
"MISS","http 404","FC-01157296","Naturella flujo moderado con alas","Naturella","Higiene","7506309895208","","","",""
"MISS","http 404","FC-01405335","Naturella noche con alas","Naturella","Higiene","7506339394719","","","",""
"MISS","http 404","FC-9892403","Naturex citrato de magnesio y lecitina de soya C/30","Naturex","Producto","7502259892403","","","",""
"MISS","http 404","FC-9741524","Naturex colágeno hidrolizado tabletas C/60","Naturex","Suplemento","7502009741524","","","",""
"MISS","http 404","FC-85132069","Nazil Ofteno Solucion Oftalmica 15 ml","Nazil","Medicamentos","736085132069","","","",""
"MISS","http 404","EQ-BRU053","Nediclon Diclofenaco","Bruluagsa","Analgésico","7501537102845","","","",""
"MISS","http 404","FC-50003151","Neo-Melubrina jarabe","Neo-Melubrina","Otro","7501165000315","","","",""
"MISS","http 404","EQ-SON104","Neoderm-F 1 Cma 40g","","Medicamentos","7502001166028","","","",""
"MISS","http 404","EQ-BEA336","Neomi/Cao/Pecti 20tab 129/280/30 Mg","","Medicamentos","7501342804583","","","",""
"MISS","http 429","EQ-EXA035","Neomici Polimixi B Gramicidi 1 Sol 15 Ml","","Medicamentos","75049805","","","",""
"MISS","http 429","EQ-LOE014","Neosedal 1 Jbe 5g/100/120 Ml","","Medicamentos","7502211780687","","","",""
"MISS","http 404","FC-7426449","Nesajar 100/300 mg C/16","Nesajar","Respiratorio","7502227426449","","","",""
"MISS","http 429","FC-86167151","Nestum Cereal Infantil Avena","Nestle","Abarrotes","7501058616715","","","",""
"MISS","http 429","FC-8505126","Neuralin solucion inyectable","Neuralin","Vitaminas","7501088505126","","","",""
"MISS","http 404","FC-40010538","Next tabletas C/10","Next","Analgésico","6502400105384","","","",""
"MISS","http 429","EQ-BEA368","Nifedipino 30 Comp 30 Mg","","Hipertensión","7501342803807","","","",""
"MISS","http 429","EQ-NOV137","Nineka 20 Tab 129/280/30 Mg","","Medicamentos","7501075722253","","","",""
"MISS","http 404","FC-75717914","Nineka suspensión neomicina/caolín/pectina","K-PEC","Medicamentos","7501075717914","","","",""
"MISS","http 404","EQ-ALP0410","Nistatina 1 Susp 1 Ui /24 Ml","","Medicamentos","7503004908844","","","",""
"MISS","http 404","FC-54558682","Nivea Milk Crema corp 400 ML","Nivea","Cuidado personal","7501054558682","","","",""
"MISS","http 429","FC-09790739","Normex leche de magnesia 8.5 g/100 mL","Quifa","Medicamentos","7501109790739","","","",""
"MISS","http 404","FC-09790029","Normex leche de magnesia 8.5 g/100 mL","Quifa","Medicamentos","7501109790029","","","",""
"MISS","http 404","FC-22322395","Normogotero Sensi Medical","Sensi Medical","Botiquín","7506022322395","","","",""
"MISS","http 429","FC-5D9DFA3D","Norquinol","Norquinol","Antibiótico","7851207554970","","","",""
"MISS","http 404","EQ-COL133","Nosipren 30 Tab 20 Mg","","Medicamentos","0780083142827","","","",""
"MISS","http 429","FC-75713770","Novagon polvo sabor natural 400 g","Novag","Medicamentos","7501075713770","","","",""
"MISS","http 429","FC-75718676","Novagon psyllium polvo 400 g","Novagon","Medicamentos","7501075718676","","","",""
"MISS","http 404","FC-75723137","Novakosid senosidos A-B 8.6 mg C/20","Novakosid","Medicamentos","7501075723137","","","",""
"MISS","http 404","FC-92511261","Nutribela Bio Colageno","Nutribela","Cuidado personal","7506192511261","","","",""
"MISS","http 404","FC-92509213","Nutribela Nutricion","Nutribela","Cuidado personal","7506192509213","","","",""
"MISS","http 404","FC-82790504","Nuvel desmaquillante bifásico oil","Nuvel","Cuidado personal","7501082790504","","","",""
"MISS","http 404","FC-82740011","Nuvel quita esmalte humectante lanolina","Nuvel","Cuidado personal","7501082740011","","","",""
"MISS","http 404","FC-5145497","NyQuil Z difenhidramina 25 mg C/30","NyQuil","Medicamentos","7500435145497","","","",""
"MISS","http 429","EQ-SON153","Nysmosons-V 10 Ovs 500/0.5mg/100000 Ui","","Medicamentos","7502001164086","","","",""
"MISS","http 404","FC-32911454","OFF! Extra Duracion repelente aerosol 170 g","OFF!","Higiene","7501032911454","","","",""
"MISS","http 404","FC-A909ABC0","Odivitor","Odivitor","Cardiovascular","7502009744877","","","",""
"MISS","http 404","FC-39390230","Old Spice Lena barra desodorante","Old Spice","Higiene","7506339390230","","","",""
"MISS","http 404","FC-00204798","Omelina Gel Omega 3-6-9 linaza orgánica C/60","Omelina","Suplemento","7503002047958","","","",""
"MISS","http 429","FC-16803800","Omeprazol Avivia capsulas C/60","Avivia","Gastro","7502216803800","","","",""
"MISS","http 404","FC-09745584","Oppelver lactulosa jarabe 125 mL","Oppelver","Medicamentos","7502009745584","","","",""
"MISS","http 429","EQ-COL073","Otilin 1 Got 350mg/2g De 20 Ml","Collins","Medicamentos","780083140021","","","",""
"MISS","http 429","FC-F7DB080D","Ovisen","Ovisen","Otro","7501573909408","","","",""
"MISS","http 404","FC-FD92D114","Ovisen","Ovisen","Otro","7501573900290","","","",""
"MISS","http 404","EQ-MAV196","Oxatech 14 Tab 10 Mg","","Medicamentos","7502009744426","","","",""
"MISS","http 429","EQ-BEA426","Oxido De Zinc 1 Pasta 30 G","","Medicamentos","7501342804590","","","",""
"MISS","http 429","FC-58207010","Oxital-C (Vitamina C) 2 g efervescente","Serral","Suplemento","7501258207010","","","",""
"MISS","http 429","EQ-SER093","Oxital-C 10 Comp 1 G","Serral","Vitaminas","7501258206723","","","",""
"MISS","http 404","FC-B2123139","Oxivag","Oxivag","Otro","7501075717860","","","",""
"MISS","http 429","FC-5885E577","Pabesorag","Novag","Hipertensión","7501075722543","","","",""
"MISS","http 404","FC-48623006","Pads Faciales con Glicerina Protec","Protec","Cuidado personal","7501048623006","","","",""
"MISS","http 404","FC-35911208","Palmolive Aquarium","Palmolive","Higiene","7501035911208","","","",""
"MISS","http 404","FC-46683133","Palmolive Neutro-Bal Dermo Limp","Palmolive","Higiene","7509546683133","","","",""
"MISS","http 404","FC-46657035","Palmolive jabón líquido cerezo y rosa","Palmolive","Higiene","7509546657035","","","",""
"MISS","http 404","FC-46059556","Palmolive líquido neutro","Palmolive","Higiene","7509546059556","","","",""
"MISS","http 429","FC-09745997","Pamedan (Dexpantenol) crema 5%","Maver","Medicamentos","7502009745997","","","",""
"MISS","http 404","FC-01303454","Pantene Control caída anticaída","Pantene","Higiene","7501001303454","","","",""
"MISS","http 404","FC-09419324","Pasta Dent Sensodyne Original","Sensodyne","Higiene","7896009419324","","","",""
"MISS","http 404","FC-09498091","Pasta Dent Sensodyne Proteccion Comp","Sensodyne","Higiene","7896009498091","","","",""
"MISS","http 404","FC-40171550","Pasta Dent Sensodyne rápido relief","Sensodyne","Higiene","7794640171550","","","",""
"MISS","http 404","FC-24004581","Pastillas Ajolotius Elderberry Grosellero","Ajolotius","Respiratorio","7506452400458","","","",""
"MISS","http 404","FC-52400212","Pastillas Ajolotius Jengibre Hedera","Ajolotius","Respiratorio","7506452400212","","","",""
"MISS","http 404","FC-43475014","Pañal Diapro Grande","Diapro","Higiene","7501943475014","","","",""
"MISS","http 404","FC-16800803","Pañal Diapro Med","Diapro","Higiene","7501943474994","","","",""
"MISS","http 404","FC-73629981","Pañuelos Kleenex","Kleenex","Higiene","7501017362998","","","",""
"MISS","http 404","FC-56131681","Pañuelos Kleenex Gds","Kleenex","Higiene","7506425613168","","","",""
"MISS","http 404","FC-3961366","Pedialyte SR Coco 500 ml","Pedialyte","Higiene","7501033961366","","","",""
"MISS","http 429","FC-F183C6E9","Penipot bencilpenicilina procainica","Penipot","Antibiótico","7501349011175","","","",""
"MISS","http 429","FC-3A4583F3","Penipot bencilpenicilina procainica","Penipot","Antibiótico","7501349012172","","","",""
"MISS","http 404","EQ-LOE066","Pensodil-S 5 Sup 200/100 Mg","","Medicamentos","7502211784043","","","",""
"MISS","http 404","FC-B4477A00","Pentibroxil","Pentibroxil","Respiratorio","7503000422757","","","",""
"MISS","http 404","FC-7AA38F97","Pentiver","Pentiver","Antibiótico","7503000422696","","","",""
"MISS","http 429","FC-B72A6420","Pentiver","Pentiver","Antibiótico","7503000422719","","","",""
"MISS","http 429","EQ-AMS370","Pentoxifilina 30 Tab 400 Mg","","Medicamentos","7501349028487","","","",""
"MISS","http 429","FC-83141226","Perludil 150 mg / 10 mg Caja con 1 ampolleta Collins","Collins","Otro","780083141226","","","",""
"MISS","http 429","FC-8062229","Pharmaton Complete","Pharmaton","Vitaminas","3664798062229","","","",""
"MISS","http 404","EQ-SON204","Phendex Otico 1 Susp 2/10/50mg/10 Ml","SON'S","Antibiótico","7502001162693","","","",""
"MISS","http 404","FMX-303091","Piojitos Shampoo C/150 Gr","PIOJITOS","Higiene","793969285204","","","",""
"MISS","http 429","FMX-504851","Pioklean Spray C/130 Ml","Pioklean","Medicamentos","7502008986933","","","",""
"MISS","http 429","EQ-NOV176","Pirinovag 10 Tab 500 Mg","","Medicamentos","7501075727517","","","",""
"MISS","http 404","FC-14377074","Playboy Playpack mixtos","Playboy","Higiene","7503014377074","","","",""
"MISS","http 404","FC-31405888","Plusgel antiacido C/50 masticables","Plusgel","Gastro","7500831405888","","","",""
"MISS","http 429","FC-95201021","Pomada Hipoglos Pac","Hipoglos","Otro","7501289520102","","","",""
"MISS","http 404","FC-00001049","Pomada de árnica Tarro 50 g Mercurio","Mercurio","Herbolario","3311000001049","","","",""
"MISS","http 404","FC-56330378","Ponds desmaquillante Bio-Hydra dual","Ponds","Cuidado personal","7501056330378","","","",""
"MISS","http 404","EQ-AMS498","Popram 28 Tab 40 Mg","","Medicamentos","7501349028845","","","",""
"MISS","http 429","EQ-SON193","Poral Otico 1 Got 10 Ml","SON'S","Medicamentos","7502001162600","","","",""
"MISS","http 429","EQ-IFA001","Postday 1 Comp 1.5 Mg","ifa","Medicamentos","7501249606778","","","",""
"MISS","http 404","FC-04D83B46","Pralex","Pralex","Otro","785120755442","","","",""
"MISS","http 404","FC-36003621","Precicol hioscina/paracetamol gotas 20 mL","Precicol","Analgésico","7501836003621","","","",""
"MISS","http 429","EQ-BEA338","Prednisona 5mg C/Blister 20tab Bea","","Medicamentos","7501342803104","","","",""
"MISS","http 429","EQ-AMS232","Pregabalina 28 Caps 75 Mg","AMSA","Medicamentos","7501349025943","","","",""
"MISS","http 429","FC-49025967","Pregabalina 75 mg C/14 AMSA","","Medicamentos","7501349025967","","","",""
"MISS","http 429","EQ-MAV065","Presistin 1 Susp 0.1g/60ml","Maver","Medicamentos","7502009740299","","","",""
"MISS","http 429","EQ-MAV064","Presistín 30 Tab 10 Mg","Maver","Gastro","7503000422191","","","",""
"MISS","http 404","EQ-PGE046","Progelben 20 Caps 100 Mg","","Medicamentos","7503008344211","","","",""
"MISS","http 404","FC-08344501","Promega 3 Omega 3","Progela","Suplemento","7503008344501","","","",""
"MISS","http 404","EQ-HIS085","Protaisol 1 Susp/Aer 200 Dos/5 12.80 G","Hispanoamericana","Respiratorio","7502213042745","","","",""
"MISS","http 404","FC-83510531","Protec gel Antibacterial","Protec","Cuidado personal","7501048351053","","","",""
"MISS","http 404","FC-6B2ADEE9","Protect aerosol 200 dosis","Protect","GENERAL","7501109900008","","","",""
"MISS","http 404","FC-00E8A9C7","Protector Solar Fotosun UV100","Fotosun","Cuidado personal","7502253600486","","","",""
"MISS","http 404","FC-49824391","Prudence 'Ull Retardante C/3","Prudence","Higiene","7502214982439","","","",""
"MISS","http 404","FC-49835773","Prudence Caribbean Sensitive Mix","Prudence","Cuidado personal","7502214983573","","","",""
"MISS","http 404","FC-14982514","Prudence Chocolate","Prudence","Cuidado personal","7502214982514","","","",""
"MISS","http 404","FC-49800151","Prudence Clasico","Prudence","Cuidado personal","7502214980015","","","",""
"MISS","http 404","FC-4980275","Prudence Edición Especial Soda C/3","Prudence","Higiene","7502214980275","","","",""
"MISS","http 404","FC-49853867","Prudence Extra Pleasure C/3","Prudence","Higiene","7502214985386","","","",""
"MISS","http 404","FC-49824771","Prudence Fresa","Prudence","Higiene","7502214982477","","","",""
"MISS","http 404","FC-14980350","Prudence Lub lubricante íntimo mora azul 75 ml","Prudence","Higiene","7502214980350","","","",""
"MISS","http 404","FC-14980596","Prudence Mora","Prudence","Cuidado personal","7502214980596","","","",""
"MISS","http 404","FC-14983726","Prudence Natural Lubricante Natural","Prudence","Higiene","7502214983726","","","",""
"MISS","http 404","FC-14985348","Prudence Ultra Sensitive condones C/3","Prudence","Higiene","7502214985348","","","",""
"MISS","http 404","FC-14985805","Prudence chicle condones C/5","Prudence","Higiene","7502214985805","","","",""
"MISS","http 404","FC-49824911","Prudence condones uva C/3","Prudence","Higiene","7502214982491","","","",""
"MISS","http 404","FC-49828111","Prudence surtido sabores C/5","Prudence","Higiene","7502214982811","","","",""
"MISS","http 429","FC-66055303","Prueba Embarazo Meditest","Meditest","Producto","7506022315281","","","",""
"MISS","http 404","FC-08344150","Prugnex Senósidos A-B 12 mg + ciruela 50 mg","Progela","Medicamentos","7503008344150","","","",""
"MISS","http 404","EQ-WER040","Punab 30 Tab 50 Mg","","Medicamentos","7502240450070","","","",""
"MISS","http 429","EQ-LIF033","Queratal 1 Cma 20 G","","Medicamentos","7501836002020","","","",""
"MISS","http 404","EQ-BEA468","Quetiapina 60 Tab 100 Mg","","Medicamentos","7506624900908","","","",""
"MISS","http 404","EQ-QUM052","Quimikan 1 Sol C/ Apli 10 Ml 200mg/ 1 Ml","","Medicamentos","7502223112445","","","",""
"MISS","http 429","EQ-QUM068","Quimunex 1 Sol 100 Mg/100 Ml","","Medicamentos","7502223111288","","","",""
"MISS","http 404","FC-34067781","Quirmex venda 30 cm","Quirmex","Botiquín","7503003406778","","","",""
"MISS","http 404","FC-3406723","Quirmex venda elastica premium 5 cm x 5 m","Quirmex","Botiquín","7503003406723","","","",""
"MISS","http 404","FC-45720550","Quitaesmalte SKN mora azul","SKN","Higiene","7502245720550","","","",""
"MISS","http 404","FC-45720567","Quitaesmalte coco","SKN","Higiene","7502245720567","","","",""
"MISS","http 404","FC-27872123","Raamcinet cetirizina 10 mg","Raam","Alergia","7502227872123","","","",""
"MISS","http 404","FC-27871416","Raamfen difenidol 25 mg","Raam","Otro","7502227871416","","","",""
"MISS","http 404","FC-11165726","Raspisons unguento neomicina/retinol 28 g","Raspisons","Medicamentos","7501311165726","","","",""
"MISS","http 404","EQ-LIF153","Realdrax Mxd 10 Tab 20/400 Mg","","Medicamentos","7501836010087","","","",""
"MISS","http 404","FC-6074BB64","Redalip","Redalip","Hipertensión","7503000422498","","","",""
"MISS","http 404","FC-90287992","Redbelgy (Cianocobalamina) 1000 mcg masticable","Biofarma Natural CMD","Suplemento","7501590287992","","","",""
"MISS","http 404","FC-08421321","Redoxon 1g 2-pack Naranja","Redoxon","Vitaminas","7501008421321","","","",""
"MISS","http 429","FC-57925EF3","Reglusan","Reglusan","Otro","7501075714739","","","",""
"MISS","http 404","FC-84471476","Repelente de Insectos Jaloma Bio Clap","Jaloma","Cuidado personal","759684471476","","","",""
"MISS","http 404","EQ-ULT056","Retoflam-F 10 Tab 215/15 Mg","","Medicamentos","7502216792197","","","",""
"MISS","http 404","EQ-SAN025","Revenox 60 Tab 3 Mg","Salud Natural","Medicamentos","714908100228","","","",""
"MISS","http 404","FC-75076009","Rexona 48H Happy (Mujer)","Rexona","Higiene","75076009","","","",""
"MISS","http 404","FC-75069223","Rexona Sport Stick","Rexona","Higiene","75069223","","","",""
"MISS","http 404","FC-01165953","Rexurdir nifuroxazida 400 mg C/16","Rexurdir","Medicamentos","7502001165953","","","",""
"MISS","http 404","FC-01163232","Ridin Pediátrica jarabe dextrometorfano/guaifenesina/clorfenamina","Química Son's","Respiratorio","7502001163232","","","",""
"MISS","http 404","FC-53601247","Rinomar Agua Isotonica","Rinomar","Respiratorio","7502253601247","","","",""
"MISS","http 429","FC-12250181","Rocainol Ung","Rocainol","GENERAL","354312625018","","","",""
"MISS","http 404","EQ-LOE135","Rosanil 7 Tab 500 Mg","","Medicamentos","7502211783954","","","",""
"MISS","http 404","FC-40450230","Rosel solución infantil 0.5/0.02/3 g","Wermar","Medicamentos","7502240450230","","","",""
"MISS","http 404","FC-03738879","Rosel-t antigripal C/15","Rosel-t","Analgésico","7503003738879","","","",""
"MISS","http 404","EQ-VIT055","Rotumal 1 Gel 60g/1.16 %","","Medicamentos","7502227426869","","","",""
"MISS","http 404","FC-19006623","Saba buenas noches","Saba","Higiene","7501019050664","","","",""
"MISS","http 429","FC-95467264","Sal de Uvas Ixh C/50","Sal de Uvas","Gastro","7501095467264","","","",""
"MISS","http 429","FMX-505399","Saludol-Corporal Gel C/100 Gr","SALUD NATURAL","Herbolario","714908105650","","","",""
"MISS","http 404","FC-73902584","Sarox (Omeprazol) 20 mg","Biomep","Gastro","7501573902584","","","",""
"MISS","http 404","FC-73909859","Sarox (Omeprazol) 20 mg","Biomep","Gastro","7501573909859","","","",""
"MISS","http 404","FC-85592111","Scabisan","Scabisan","Producto","7501088559211","","","",""
"MISS","http 404","FC-06249783","Sedal Rizos Def","Sedal","Higiene","7506306249783","","","",""
"MISS","http 404","FC-8281209","Sedalmerck C/20 tabletas","Sedalmerck","Analgésico","7501298281209","","","",""
"MISS","http 404","FC-5181402","Sedalmerck C/40 tabletas","Sedalmerck","Analgésico","7500435181402","","","",""
"MISS","http 404","FC-98215099","Sedalmerck Max C/24","Sedalmerck","Analgésico","7501298215099","","","",""
"MISS","http 429","FMX-507495","Senloir Tabletas 10 Mg C/20","COLLINS","Medicamentos","780083148904","","","",""
"MISS","http 404","FC-14704187","Senosiain Supositorios Bebe C/10","Senosiain","Medicamentos","7501314704187","","","",""
"MISS","http 429","FC-14704156","Senosiain supositorios adulto C/10","Senosiain","Otro","7501314704156","","","",""
"MISS","http 404","FC-14704163","Senosiain supositorios infantil C/10","Senosiain","Otro","7501314704163","","","",""
"MISS","http 404","EQ-AMS323","Sertralina 14 Tab 50 Mg","","Medicamentos","7501349021310","","","",""
"MISS","http 404","FC-46073118","Shampo Caprice Acti-Ceramidas","Caprice","Higiene","7509546073118","","","",""
"MISS","http 404","FC-46073033","Shampoo Caprice Acti Ceramida","Caprice","Higiene","7509546073033","","","",""
"MISS","http 404","FC-22133286","Shampoo Grisi Rici Oro Miel","Grisi","Higiene","7501022133286","","","",""
"MISS","http 404","FC-35231237","Shampoo Head & Shoulders Anti Comezon","Head & Shoulders","Higiene","7500435231237","","","",""
"MISS","http 404","FC-35020008","Shampoo Herbal Essences Limp Renov","Herbal Essences","Higiene","7500435020008","","","",""
"MISS","http 404","FC-98100381","Shampoo Herklin","Herklin","Higiene","7501089810038","","","",""
"MISS","http 404","FC-89810021","Shampoo Herklin","Armstrong","Higiene","7501089810021","","","",""
"MISS","http 404","FC-46074504","Shampoo Mennen Zero%","Mennen","Higiene","7509546074504","","","",""
"MISS","http 404","FC-46650708","Shampoo Mennen lavanda extracto avena","Mennen","Higiene","7509546650708","","","",""
"MISS","http 404","FC-35919129","Shampoo Palmolive Vital Keratina","Palmolive","Higiene","7501035919129","","","",""
"MISS","no_esta","FC-35155847","Shampoo Pantene bambú control caída","Pantene","Higiene","7500435155847","","","",""
"MISS","http 404","FC-01303464","Shampoo Pantene control caída","Pantene","Higiene","7501001303464","","","",""
"MISS","http 404","FC-20500201","Shampoo Pert Aceite oliva","Pert","Higiene","8101205002010","","","",""
"MISS","http 404","FC-36033735","Shampoo Ricitos de Oro Agua De Coco","Ricitos de Oro","Higiene","0378360337358","","","",""
"MISS","http 404","FC-36032776","Shampoo Ricitos de Oro Biopure","Ricitos de Oro","Higiene","0378360327762","","","",""
"MISS","http 404","FC-22130063","Shampoo Ricitos de Oro miel y argán 100 ml","Ricitos de Oro","Higiene","7501022130063","","","",""
"MISS","http 404","FC-06249226","Shampoo Savile bio sábila crecimiento resistente","Savile","Higiene","7506306249226","","","",""
"MISS","http 404","FC-06249240","Shampoo Savile keratina sábila fuerza reparadora","Savile","Higiene","7506306249240","","","",""
"MISS","http 404","FC-06237407","Shampoo Sedal Ceramidas","Sedal","Higiene","7506306237407","","","",""
"MISS","http 404","FC-F817BC3A","Sibicos","Sibicos","Antibiótico","7502009746093","","","",""
"MISS","http 404","FC-87932321","Sico lubricante cereza 50 ml","SICO","Higiene","7501058793232","","","",""
"MISS","http 404","EQ-ULT145","Sildenafil 4 Tab 100 Mg","","Medicamentos","7502216796843","","","",""
"MISS","http 404","FC-24511711","Silica Shine Sily 3/1 Mora","ShineSily","Cuidado personal","7502224511711","","","",""
"MISS","http 404","FC-24511636","Silica Shine Sily 3/1 Naran","Shine Sily","Cuidado personal","7502224511636","","","",""
"MISS","http 404","FC-54073302","Silica Shine Sily Oleo Argan","Shine Sily","Cuidado personal","7502254073302","","","",""
"MISS","http 404","FC-24511629","Silica Shine uva","Shine Sily","Cuidado personal","7502224511629","","","",""
"MISS","http 404","FC-00740024","Silka Medic Gel","Silka","Otro","650240007408","","","",""
"MISS","http 404","FC-09745393","Siracux Adulto (Oxeladina/Ambroxol) 0.200-0.225 g/100 mL","Maver","Respiratorio","7502009745393","","","",""
