SKU,EAN,STOCK,AVAILABLE
FARMACAPITALmt_fc-35231244,7500435231244,0,false
FARMACAPITALmt_fc-35020008,7500435020008,0,false
FARMACAPITALmt_fc-89810021,7501089810021,0,false
FARMACAPITALmt_fc-98100381,7501089810038,0,false
FARMACAPITALmt_fc-46650708,7509546650708,0,false
FARMACAPITALmt_fc-46072050,7509546072050,0,false
FARMACAPITALmt_fc-46074504,7509546074504,0,false
FARMACAPITALmt_fc-35919129,7501035919129,0,false
FARMACAPITALmt_fc-35155847,7500435155847,0,false
FARMACAPITALmt_fc-07457796,7501007457796,0,false
FARMACAPITALmt_fc-01303464,7501001303464,0,false
FARMACAPITALmt_fc-20500201,8101205002010,0,false
FARMACAPITALmt_fc-36033735,0378360337358,0,false
FARMACAPITALmt_fc-36032776,0378360327762,0,false
FARMACAPITALmt_fc-22130063,7501022130063,0,false
FARMACAPITALmt_fc-06249226,7506306249226,0,false
FARMACAPITALmt_fc-06249240,7506306249240,0,false
FARMACAPITALmt_fc-06237407,7506306237407,0,false
FARMACAPITALmt_fc-06249776,7506306249776,0,false
FARMACAPITALmt_fc-f817bc3a,7502009746093,0,false
FARMACAPITALmt_fc-87932321,7501058793232,0,false
FARMACAPITALmt_eq-ult145,7502216796843,4,true
FARMACAPITALmt_eq-bea267,7501342802749,2,true
FARMACAPITALmt_fc-24511711,7502224511711,0,false
FARMACAPITALmt_fc-24511636,7502224511636,0,false
FARMACAPITALmt_fc-54073302,7502254073302,0,false
FARMACAPITALmt_fc-24511629,7502224511629,0,false
FARMACAPITALmt_fc-ifc-sil01,2008520100017,0,false
FARMACAPITALmt_fc-45720024,7502245720024,0,false
FARMACAPITALmt_fc-45720031,7502245720031,0,false
FARMACAPITALmt_fc-45720062,7502245720062,2,true
FARMACAPITALmt_fc-45720086,7502245720086,3,true
FARMACAPITALmt_fc-45720093,7502245720093,0,false
FARMACAPITALmt_fc-45720109,7502245720109,0,false
FARMACAPITALmt_fc-00740024,650240007408,0,false
FARMACAPITALmt_fc-09745393,7502009745393,0,false
FARMACAPITALmt_eq-ams503,7501349010048,0,false
FARMACAPITALmt_fc-60101521,7506460101521,0,false
FARMACAPITALmt_fc-09749063,7502009749063,0,false
FARMACAPITALmt_fmx-302884,,0,false
FARMACAPITALmt_eq-avt216,7502209858084,3,true
FARMACAPITALmt_fc-25100116,7501125100116,0,false
FARMACAPITALmt_fc-25100123,7501125100123,0,false
FARMACAPITALmt_fmx-503320,7501125100130,0,false
FARMACAPITALmt_eq-son256,7502001166592,0,false
FARMACAPITALmt_fc-54054221,736085405422,0,false
FARMACAPITALmt_fc-23001331,7501072300133,0,false
FARMACAPITALmt_eq-acc066,7506335700019,0,false
FARMACAPITALmt_fc-33961373,7501033961373,0,false
FARMACAPITALmt_fc-33954740,7501033954740,0,false
FARMACAPITALmt_fc-33956775,7501033956775,0,false
FARMACAPITALmt_fc-40035395,6502400353952,0,false
FARMACAPITALmt_fc-00744481,6502400744481,0,false
FARMACAPITALmt_fc-40032264,6502400322644,0,false
FARMACAPITALmt_fc-40066306,6502400663068,0,false
FARMACAPITALmt_fc-00661391,6502400661391,0,false
FARMACAPITALmt_fc-40032325,6502400323252,0,false
FARMACAPITALmt_fc-00322571,6502400322571,0,false
FARMACAPITALmt_fc-40032295,6502400322958,0,false
FARMACAPITALmt_fc-00323011,6502400323011,0,false
FARMACAPITALmt_fc-40032271,6502400322712,0,false
FARMACAPITALmt_fc-40074455,6502400744552,0,false
FARMACAPITALmt_fc-00721541,6502400721541,0,false
FARMACAPITALmt_fc-00721471,6502400721471,0,false
FARMACAPITALmt_fc-49020337,7501349020337,0,false
FARMACAPITALmt_fc-18754259,785118754259,0,false
FARMACAPITALmt_fc-1ffbb505,785118754242,0,false
FARMACAPITALmt_fc-6c2878cf,,0,false
FARMACAPITALmt_fc-79400556,7501070600556,0,false
FARMACAPITALmt_fc-34092301,7501070600730,0,false
FARMACAPITALmt_fc-08485408,7501008485408,0,false
FARMACAPITALmt_fc-08499689,7501008499689,0,false
FARMACAPITALmt_fc-08485316,7501008485316,0,false
FARMACAPITALmt_fc-08499702,7501008499702,0,false
FARMACAPITALmt_eq-den074,7506476200126,0,false
FARMACAPITALmt_fmx-303355,714908105940,0,false
FARMACAPITALmt_fc-61111501,7501361111501,0,false
FARMACAPITALmt_fc-61113000,7501361113000,0,false
FARMACAPITALmt_fc-61124013,7501361124013,0,false
FARMACAPITALmt_fc-61123009,7501361123009,0,false
FARMACAPITALmt_fc-06217461,7506306217461,0,false
FARMACAPITALmt_fc-72300171,7501072300171,0,false
FARMACAPITALmt_fc-82790016,7501082790016,0,false
FARMACAPITALmt_fc-35908130,7501035908130,0,false
FARMACAPITALmt_fc-35908116,7501035908116,0,false
FARMACAPITALmt_fc-35908147,7501035908147,0,false
FARMACAPITALmt_fc-06257597,7506306257597,0,false
FARMACAPITALmt_fc-56360429,7501056360429,0,false
FARMACAPITALmt_fc-08006033,020800600330,0,false
FARMACAPITALmt_eq-bea403,7502209851528,0,false
FARMACAPITALmt_fc-88915491,7502208891549,6,true
FARMACAPITALmt_eq-nuc034,7506353200645,0,false
FARMACAPITALmt_fc-89592876,4001895928765,0,false
FARMACAPITALmt_fc-03406501,7503003406501,1,true
FARMACAPITALmt_fc-03406600,7503003406600,1,true
FARMACAPITALmt_fc-34062421,7503003406242,3,true
FARMACAPITALmt_fc-34063651,7503003406365,3,true
FARMACAPITALmt_eq-ult224,7502216803244,1,true
FARMACAPITALmt_eq-ams221,7501349025806,0,false
FARMACAPITALmt_fc-49025844,7501349025844,0,false
FARMACAPITALmt_fc-83142308,0780083142308,0,false
FARMACAPITALmt_fc-58792792,7501058792792,0,false
FARMACAPITALmt_fc-54521161,7501095452116,0,false
FARMACAPITALmt_fc-54525051,7501095452505,0,false
FARMACAPITALmt_fc-lv-liv177,7501058714312,0,false
FARMACAPITALmt_fc-50724298,7501058714305,0,false
FARMACAPITALmt_fc-60101231,7506460101231,0,false
FARMACAPITALmt_fc-19064807,7501019064807,0,false
FARMACAPITALmt_eq-his075,7502213042325,0,false
FARMACAPITALmt_fc-86708021,7501048670802,0,false
FARMACAPITALmt_fc-5008473,7501065008473,0,false
FARMACAPITALmt_fc-ifc-tij01,2008510100010,2,true
FARMACAPITALmt_eq-lif039,7501836000927,0,false
FARMACAPITALmt_fc-41500096,7501441500096,0,false
FARMACAPITALmt_fc-43427754,7501943427754,0,false
FARMACAPITALmt_fc-17360604,7501017360604,0,false
FARMACAPITALmt_fc-19006371,7501019006371,0,false
FARMACAPITALmt_fc-85800198,6195858001980,0,false
FARMACAPITALmt_fc-85103015,6195851030154,0,false
FARMACAPITALmt_fc-43454811,7501943454811,0,false
FARMACAPITALmt_fc-56034041,7506425603404,0,false
FARMACAPITALmt_fc-43454743,7501943454743,0,false
FARMACAPITALmt_fc-43454873,7501943454873,1,true
FARMACAPITALmt_fc-43471900,7501943471900,0,false
FARMACAPITALmt_fc-00005823,0008400005823,0,false
FARMACAPITALmt_eq-exa040,75050740,0,false
FARMACAPITALmt_eq-vic030,656599040226,0,false
FARMACAPITALmt_fc-88579615,7501088579615,0,false
FARMACAPITALmt_fc-34067851,7503003406785,0,false
FARMACAPITALmt_eq-mav322,7502009746932,0,false
FARMACAPITALmt_fc-3e863e37,,0,false
FARMACAPITALmt_fc-70612368,7501070612368,0,false
FARMACAPITALmt_fc-71829601,7501537182960,0,false
FARMACAPITALmt_fc-37163266,7501537163266,0,false
FARMACAPITALmt_fc-37164713,7501537164713,0,false
FARMACAPITALmt_fc-88947797,7502208894779,3,true
FARMACAPITALmt_eq-mav387,7502009749148,0,false
FARMACAPITALmt_eq-str008,7501547522145,0,false
FARMACAPITALmt_fc-86a95d07,7503003134268,0,false
FARMACAPITALmt_fc-40010712,6502400107128,0,false
FARMACAPITALmt_fc-00315021,6502400315021,0,false
FARMACAPITALmt_fc-65054135,7501065054043,0,false
FARMACAPITALmt_fc-65054029,7501065054029,0,false
FARMACAPITALmt_fc-1dad5ef1,7502209810365,0,false
FARMACAPITALmt_eq-avt135,7502209810358,0,false
FARMACAPITALmt_fc-75354321,7501007535432,0,false
FARMACAPITALmt_fc-40006647,6502400066470,0,false
FARMACAPITALmt_fc-50003314,714706800900,0,false
FARMACAPITALmt_eq-mai078,785118752477,0,false
FARMACAPITALmt_fc-405a75e3,,0,false
FARMACAPITALmt_fc-022543cd,,1,true
FARMACAPITALmt_fc-d06e54fe,7503000422795,1,true
FARMACAPITALmt_fc-01007199,7503001007199,1,true
FARMACAPITALmt_fc-01007250,7503001007250,1,true
FARMACAPITALmt_fc-d11d586a,7501573907688,0,false
FARMACAPITALmt_fc-be2acf63,7501590285004,0,false
FARMACAPITALmt_eq-wan013,7503001007069,0,false
FARMACAPITALmt_fc-4c621d07,7503001007205,0,false
FARMACAPITALmt_fc-56323066,7506306249356,0,false
FARMACAPITALmt_fc-56323059,7506306249042,0,false
FARMACAPITALmt_fc-29003221,7506552900322,2,true
FARMACAPITALmt_fc-03388008,7502003388008,0,false
FARMACAPITALmt_ifc-alcanfor,7503048936018,48,true
FARMACAPITALmt_fc-48640775,7501048640775,0,false
FARMACAPITALmt_fc-48640799,7501048640799,0,false
FARMACAPITALmt_fc-46640629,7501048640829,0,false
FARMACAPITALmt_fc-48640751,7501048640751,0,false
FARMACAPITALmt_fc-48691104,7501048691104,0,false
FARMACAPITALmt_fc-48691005,7501048691005,0,false
FARMACAPITALmt_fc-48690800,7501048690800,0,false
FARMACAPITALmt_fc-48690909,7501048690909,0,false
FARMACAPITALmt_fc-34067471,7503003406747,2,true
FARMACAPITALmt_fmx-302168,7506484500126,0,false
FARMACAPITALmt_eq-mav307,7502009746420,0,false
FARMACAPITALmt_fc-09747366,7502009747366,0,false
FARMACAPITALmt_eq-nov025,7501075715927,0,false
FARMACAPITALmt_eq-mav208,7502009744839,0,false
FARMACAPITALmt_fc-35246309,7500435246309,0,false
FARMACAPITALmt_fc-01246730,75916565,9,true
FARMACAPITALmt_fc-02012475,7590002012475,0,false
FARMACAPITALmt_fc-02012468,7590002012468,0,false
FARMACAPITALmt_eq-loe096,7502211786788,0,false
FARMACAPITALmt_fc-36006042,7501836006042,0,false
FARMACAPITALmt_fc-36006028,7501836006028,0,false
FARMACAPITALmt_fc-0287855,7501590287855,0,false
FARMACAPITALmt_fmx-301721,,0,false
FARMACAPITALmt_fc-03430721,7502250343072,0,false
FARMACAPITALmt_fc-76000284,7506376000284,0,false
FARMACAPITALmt_fc-12225164,3543122251648,0,false
FARMACAPITALmt_fc-76000277,7506376000277,0,false
FARMACAPITALmt_fc-03405381,7502250340538,0,false
FARMACAPITALmt_eq-sof041,7502274791163,0,false
FARMACAPITALmt_fmx-302906,7501590288838,0,false
FARMACAPITALmt_fc-74792047,7502274792047,0,false
FARMACAPITALmt_fc-74792061,7502274792061,0,false
FARMACAPITALmt_eq-col239,0780083149024,0,false
FARMACAPITALmt_fc-03388107,7502003388107,0,false
FARMACAPITALmt_eq-bio058,7501573900252,0,false
FARMACAPITALmt_fc-01007656,7503001007656,0,false
FARMACAPITALmt_fc-01007663,7503001007663,0,false
FARMACAPITALmt_fc-50d044ff,7502240450780,0,false
FARMACAPITALmt_fc-759a5ef9,7502240450773,0,false
FARMACAPITALmt_fc-69a3c416,7503001007694,0,false
FARMACAPITALmt_eq-gep049,7502227427392,0,false
FARMACAPITALmt_fc-46506181,7501846506181,0,false
FARMACAPITALmt_fc-46505283,7501846505283,0,false
FARMACAPITALmt_fc-46506198,7501846506198,0,false
FARMACAPITALmt_fc-46501100,7501846501100,0,false
FARMACAPITALmt_fc-46504569,7501846504569,0,false
FARMACAPITALmt_fc-46504859,7501846504859,0,false
FARMACAPITALmt_fc-00525451,6502400525451,1,true
FARMACAPITALmt_fc-40017100,6502400171006,0,false
FARMACAPITALmt_fc-00170941,6502400170941,2,true
FARMACAPITALmt_eq-son233,7502001165397,0,false
FARMACAPITALmt_fc-a23f290e,7502209858107,0,false
FARMACAPITALmt_fc-3d0ed22b,7502211784036,0,false
FARMACAPITALmt_fc-52d2a43a,7502211784029,0,false
FARMACAPITALmt_fc-42803524,7501342803524,3,true
FARMACAPITALmt_fc-49020269,7501349020269,0,false
